osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households
1160617590,7.014595,100.4742373,,4,,100.4742373,7.014595,14,31,45,21
1173916447,6.9926436,100.4855036,,4,,100.4855036,6.9926436,18,28,46,31
1173916508,6.9921632,100.4851226,,3,,100.4851226,6.9921632,15,24,39,27
1173916514,6.9935669,100.4859791,,3,,100.4859791,6.9935669,17,34,51,27
1173916525,6.9955372,100.483253,,3,,100.483253,6.9955372,25,25,50,31
1173916538,6.9943997,100.4863878,,3,,100.4863878,6.9943997,31,20,51,21
1173916572,6.9950099,100.4829665,,3,,100.4829665,6.9950099,15,30,45,22
1173916582,6.9983233,100.4845092,,4,,100.4845092,6.9983233,23,33,56,21
1173916660,6.9931175,100.4857534,,4,,100.4857534,6.9931175,24,28,52,28
1174378788,7.002049,100.4717988,,3,,100.4717988,7.002049,33,35,68,16
1174378892,7.0018094,100.4697418,,3,,100.4697418,7.0018094,23,24,47,20
1176926303,7.003569,100.4708694,,3,,100.4708694,7.003569,27,18,45,12
1177548796,6.9899293,100.4838242,,3,,100.4838242,6.9899293,20,30,50,25
1177548836,6.990067,100.4841466,,3,,100.4841466,6.990067,22,20,42,37
1177550535,6.9893837,100.4838358,,3,,100.4838358,6.9893837,19,21,40,28
1177550769,6.9885959,100.4833557,,3,,100.4833557,6.9885959,24,19,43,27
1177550773,6.9871126,100.4820743,,3,,100.4820743,6.9871126,23,24,47,23
1177550822,6.989171,100.4833584,,3,,100.4833584,6.989171,19,27,46,23
1196113662,7.0018818,100.4704629,,4,,100.4704629,7.0018818,18,33,51,21
1196924287,6.9933301,100.4841073,,4,,100.4841073,6.9933301,29,29,58,13
1196924324,6.9938034,100.4843461,,4,,100.4843461,6.9938034,24,31,55,24
1196924331,6.995252,100.4869039,,4,,100.4869039,6.995252,22,20,42,25
1196924337,6.9971614,100.4769654,,1,,100.4769654,6.9971614,17,20,37,18
1196924342,6.9943617,100.4832138,,3,,100.4832138,6.9943617,13,30,43,26
1196924365,6.9942322,100.4845779,,3,,100.4845779,6.9942322,23,21,44,10
1196924373,6.9983746,100.4798729,,3,,100.4798729,6.9983746,24,27,51,14
1196924376,6.9948302,100.4889419,,3,,100.4889419,6.9948302,19,23,42,27
1196924377,6.9954945,100.4797105,,3,,100.4797105,6.9954945,20,23,43,24
1196924393,6.9978389,100.471708,,4,,100.471708,6.9978389,17,35,52,24
1203972086,7.0027788,100.4883595,,3,,100.4883595,7.0027788,15,22,37,29
1203972111,7.0013003,100.4841787,,3,,100.4841787,7.0013003,12,17,29,21
1203972117,7.0027961,100.4889019,,4,,100.4889019,7.0027961,21,28,49,25
1203972125,7.0033221,100.4916819,,3,,100.4916819,7.0033221,21,29,50,36
1263469174,7.001739,100.4866148,,3,,100.4866148,7.001739,28,28,56,25
1263469280,7.000717,100.4842535,,3,,100.4842535,7.000717,20,19,39,29
1369020939,7.0127481,100.4798374,,3,,100.4798374,7.0127481,22,19,41,21
1369020942,7.0123359,100.4799306,,3,,100.4799306,7.0123359,26,24,50,32
1369020943,7.0105664,100.4798367,,3,,100.4798367,7.0105664,20,18,38,17
1369020950,7.0091679,100.4797713,,3,,100.4797713,7.0091679,16,21,37,24
1369020962,7.0068181,100.4645525,,3,,100.4645525,7.0068181,17,30,47,23
1407217725,6.9947147,100.4866361,,3,,100.4866361,6.9947147,30,19,49,18
1407217754,7.005642,100.4905463,,1,,100.4905463,7.005642,23,31,54,15
1407217794,7.0009105,100.4903609,,3,,100.4903609,7.0009105,19,22,41,18
1407217821,7.0013634,100.4905506,,3,,100.4905506,7.0013634,19,28,47,18
1407217897,7.0043137,100.4902378,,1,,100.4902378,7.0043137,22,24,46,22
1407217970,7.0015548,100.4919398,,4,,100.4919398,7.0015548,25,23,48,21
1407218021,6.9960153,100.4897499,,1,,100.4897499,6.9960153,18,26,44,20
1407218079,6.9914607,100.4871577,,4,,100.4871577,6.9914607,24,27,51,18
1407218094,7.0050417,100.4900404,,3,,100.4900404,7.0050417,20,32,52,31
1407218100,6.9876779,100.484574,,1,,100.484574,6.9876779,28,30,58,27
1407218192,7.0042688,100.4897947,,4,,100.4897947,7.0042688,23,23,46,24
1407218205,6.996367,100.489901,,1,,100.489901,6.996367,22,21,43,15
1407218226,6.9884649,100.4863271,,3,,100.4863271,6.9884649,30,33,63,23
1407218317,6.9932805,100.485926,,3,,100.485926,6.9932805,24,31,55,25
1407218356,6.995757,100.4886113,,3,,100.4886113,6.995757,16,34,50,28
1407218457,7.0050194,100.490482,,3,,100.490482,7.0050194,18,26,44,22
1407218538,7.0058453,100.4900833,,1,,100.4900833,7.0058453,16,24,40,27
1407218591,7.0002748,100.4907777,,1,,100.4907777,7.0002748,21,31,52,24
1407218617,7.0027444,100.4880154,,3,,100.4880154,7.0027444,20,21,41,20
1407218726,6.9964689,100.489398,,3,,100.489398,6.9964689,26,28,54,21
1407218794,7.0042949,100.4906872,,1,,100.4906872,7.0042949,21,23,44,34
1407218814,6.9961623,100.4887365,,3,,100.4887365,6.9961623,21,24,45,20
1407218844,7.0029157,100.4898334,,4,,100.4898334,7.0029157,26,22,48,23
1407218969,6.9912141,100.4848147,,3,,100.4848147,6.9912141,15,15,30,26
1407218985,6.9956281,100.4896446,,1,,100.4896446,6.9956281,23,29,52,33
1407219098,6.991594,100.485036,,3,,100.485036,6.991594,17,31,48,15
1407219129,7.0026507,100.4874989,,3,,100.4874989,7.0026507,12,28,40,26
1407219159,6.996801,100.4878108,,3,,100.4878108,6.996801,21,31,52,20
1407219215,6.9939574,100.4871839,,3,,100.4871839,6.9939574,15,19,34,19
1407219266,6.9992065,100.4891637,,3,,100.4891637,6.9992065,31,27,58,16
1407219332,6.9916864,100.4872785,,3,,100.4872785,6.9916864,25,25,50,28
1407219345,7.0012141,100.4925081,,3,,100.4925081,7.0012141,28,21,49,21
1407219355,7.0028276,100.4892689,,3,,100.4892689,7.0028276,17,28,45,18
1407219357,6.9876234,100.485977,,3,,100.485977,6.9876234,23,27,50,28
1407219387,6.9964532,100.4875979,,3,,100.4875979,6.9964532,9,11,20,26
1407219425,7.0001044,100.4893143,,3,,100.4893143,7.0001044,23,30,53,23
1407219518,6.998979,100.4908541,,3,,100.4908541,6.998979,14,27,41,12
1407219537,6.9912178,100.4863934,,3,,100.4863934,6.9912178,19,21,40,23
1407219621,7.000678,100.4909198,,1,,100.4909198,7.000678,21,33,54,26
1407219673,6.9910748,100.4870201,,3,,100.4870201,6.9910748,22,20,42,14
1407219682,7.00161,100.4924196,,3,,100.4924196,7.00161,15,25,40,34
1407219730,6.9953716,100.4885581,,1,,100.4885581,6.9953716,11,23,34,26
1407219798,7.0043104,100.4894179,,3,,100.4894179,7.0043104,28,27,55,29
1407219810,6.9937552,100.4861662,,3,,100.4861662,6.9937552,19,25,44,24
1407219844,6.9880345,100.4861399,,3,,100.4861399,6.9880345,20,26,46,23
1407219889,6.9960695,100.4887027,,3,,100.4887027,6.9960695,24,23,47,26
1407219934,7.000764,100.4896622,,3,,100.4896622,7.000764,24,26,50,33
1407219964,6.9883913,100.4839073,,3,,100.4839073,6.9883913,18,39,57,25
1407220004,6.9909439,100.4846573,,3,,100.4846573,6.9909439,20,24,44,21
1407220047,7.0007041,100.4902219,,3,,100.4902219,7.0007041,18,29,47,23
1407220073,6.9919658,100.4852525,,3,,100.4852525,6.9919658,22,24,46,32
1407220177,7.0040354,100.4880856,,1,,100.4880856,7.0040354,20,17,37,21
1407220184,6.9920465,100.4783432,,3,,100.4783432,6.9920465,21,30,51,19
1407220201,6.9925642,100.4837098,,1,,100.4837098,6.9925642,24,27,51,21
1407220209,7.0015062,100.4915848,,3,,100.4915848,7.0015062,19,21,40,21
1407220492,7.0001081,100.4889106,,3,,100.4889106,7.0001081,21,23,44,31
1407220595,7.0038748,100.4888907,,3,,100.4888907,7.0038748,22,20,42,22
1407221063,6.9928346,100.4857005,,3,,100.4857005,6.9928346,20,28,48,23
1407221092,6.9942286,100.4864091,,3,,100.4864091,6.9942286,19,19,38,23
1407221149,6.9924663,100.4855119,,3,,100.4855119,6.9924663,27,20,47,26
1407221250,7.0003569,100.4911382,,3,,100.4911382,7.0003569,22,21,43,26
1407221387,6.9908848,100.487954,,1,,100.487954,6.9908848,22,30,52,24
1407221587,6.9966035,100.4899051,,3,,100.4899051,6.9966035,24,23,47,23
1407221607,7.0040214,100.4893914,,1,,100.4893914,7.0040214,21,23,44,20
1407221621,6.999709,100.4911985,,1,,100.4911985,6.999709,28,19,47,21
1407221707,6.9965735,100.4888811,,1,,100.4888811,6.9965735,21,23,44,26
1407221870,7.0011848,100.4894161,,3,,100.4894161,7.0011848,20,29,49,33
1407221939,7.003913,100.4874995,,1,,100.4874995,7.003913,28,28,56,24
1407221941,6.9879333,100.4851123,,1,,100.4851123,6.9879333,12,18,30,26
1421020805,7.0055129,100.4626758,,3,,100.4626758,7.0055129,24,19,43,23
1421020817,6.9976393,100.4662975,,3,,100.4662975,6.9976393,15,24,39,28
1421020846,7.0044261,100.4636214,,4,,100.4636214,7.0044261,20,26,46,28
1421020850,7.0179008,100.4538531,,3,,100.4538531,7.0179008,12,34,46,13
1421020868,6.9978629,100.46699,,3,,100.46699,6.9978629,19,19,38,26
1421020877,7.0046144,100.4634614,,3,,100.4634614,7.0046144,28,40,68,23
1421020880,7.0228032,100.4536512,,3,,100.4536512,7.0228032,29,32,61,23
1421020884,7.0031462,100.464167,,4,,100.464167,7.0031462,24,29,53,16
1421027659,7.016659,100.4843092,,3,,100.4843092,7.016659,24,25,49,26
1421027662,7.0259039,100.4814587,,3,,100.4814587,7.0259039,28,26,54,35
1421027702,7.0159729,100.4851451,,3,,100.4851451,7.0159729,25,20,45,26
1421027718,7.0261667,100.4820107,,3,,100.4820107,7.0261667,21,17,38,22
1421027733,7.0279541,100.4821492,,3,,100.4821492,7.0279541,27,23,50,13
1421027776,7.0253879,100.482024,,3,,100.482024,7.0253879,18,26,44,25
1421027860,7.0251091,100.4819491,,3,,100.4819491,7.0251091,19,23,42,19
1421027868,7.0208482,100.4824815,,4,,100.4824815,7.0208482,20,32,52,23
1430652724,7.0322555,100.502148,,3,,100.502148,7.0322555,19,22,41,14
1431715359,7.0003803,100.4723581,,3,,100.4723581,7.0003803,18,27,45,24
1431715362,6.9942993,100.4803421,,3,,100.4803421,6.9942993,21,37,58,31
1431715363,7.0046024,100.4745803,,3,,100.4745803,7.0046024,19,28,47,27
1431715366,7.0045361,100.4741483,,3,,100.4741483,7.0045361,17,26,43,28
1431715369,7.0028845,100.4709996,,3,,100.4709996,7.0028845,24,30,54,29
1431715372,7.0014148,100.4743636,,3,,100.4743636,7.0014148,22,22,44,18
1431715374,6.9965237,100.4709702,,3,,100.4709702,6.9965237,19,25,44,23
1431715377,6.9955241,100.4730267,,3,,100.4730267,6.9955241,18,33,51,25
1431715380,6.9994028,100.4719821,,3,,100.4719821,6.9994028,21,20,41,24
1431715381,6.9942384,100.4758225,,3,,100.4758225,6.9942384,25,24,49,32
1431715384,6.9971556,100.4724667,,3,,100.4724667,6.9971556,24,35,59,21
1431715385,6.9958618,100.4724864,,3,,100.4724864,6.9958618,21,26,47,18
1431715386,6.9961996,100.4711003,,3,,100.4711003,6.9961996,24,24,48,15
1431715388,6.9948736,100.4777775,,3,,100.4777775,6.9948736,16,21,37,29
1431715390,6.9940065,100.4786031,,3,,100.4786031,6.9940065,28,26,54,19
1431715395,7.0017674,100.4718874,,3,,100.4718874,7.0017674,22,27,49,21
1431715396,6.9914171,100.4771944,,3,,100.4771944,6.9914171,21,24,45,16
1431715400,6.9950996,100.4792243,,3,,100.4792243,6.9950996,23,31,54,24
1431715406,7.003884,100.4745281,,4,,100.4745281,7.003884,24,20,44,26
1431715407,6.9941568,100.4794881,,4,,100.4794881,6.9941568,23,35,58,22
1431715409,7.0030225,100.4738712,,3,,100.4738712,7.0030225,20,28,48,21
1431715410,6.9962835,100.4723061,,3,,100.4723061,6.9962835,20,24,44,22
1431715412,6.9933541,100.4725464,,3,,100.4725464,6.9933541,16,28,44,23
1431715414,6.9955476,100.4764703,,3,,100.4764703,6.9955476,23,22,45,24
1431715415,7.0031313,100.4745985,,3,,100.4745985,7.0031313,16,28,44,30
1431715416,6.9958743,100.480123,,3,,100.480123,6.9958743,15,26,41,24
1431715418,6.9911973,100.4779928,,3,,100.4779928,6.9911973,21,27,48,20
1431715421,7.0010478,100.4717648,,3,,100.4717648,7.0010478,19,32,51,17
1431715423,7.000376,100.4718515,,4,,100.4718515,7.000376,19,26,45,11
1431715427,6.996952,100.4700806,,3,,100.4700806,6.996952,20,26,46,25
1431715428,6.9951326,100.4735466,,3,,100.4735466,6.9951326,30,35,65,18
1431715429,7.0038569,100.4741259,,4,,100.4741259,7.0038569,19,12,31,19
1431715430,6.9964547,100.4727327,,3,,100.4727327,6.9964547,23,37,60,22
1431715436,6.9956687,100.4734079,,3,,100.4734079,6.9956687,26,23,49,20
1431715442,6.9944932,100.4785011,,3,,100.4785011,6.9944932,18,22,40,20
1431715447,6.9948387,100.4718464,,3,,100.4718464,6.9948387,16,34,50,24
1431715453,6.9960161,100.472851,,3,,100.472851,6.9960161,24,19,43,19
1431715456,6.9945981,100.4768368,,4,,100.4768368,6.9945981,21,31,52,23
1431867096,7.0001287,100.4843142,,3,,100.4843142,7.0001287,23,22,45,21
1431867100,7.0009654,100.4819687,,4,,100.4819687,7.0009654,28,23,51,18
1431867103,7.0024468,100.4827725,,3,,100.4827725,7.0024468,25,24,49,20
1431867106,7.0041371,100.4849406,,3,,100.4849406,7.0041371,24,25,49,27
1431867108,7.0016294,100.4802204,,4,,100.4802204,7.0016294,20,23,43,23
1431867110,7.0027016,100.4852114,,3,,100.4852114,7.0027016,24,28,52,19
1431867112,6.9998015,100.4812314,,3,,100.4812314,6.9998015,25,30,55,26
1431867117,7.008757,100.4897065,,3,,100.4897065,7.008757,19,24,43,22
1431867123,7.0120819,100.4943764,,3,,100.4943764,7.0120819,22,30,52,25
1431867127,6.9995592,100.4832165,,3,,100.4832165,6.9995592,20,26,46,16
1431867129,7.0031429,100.4868417,,1,,100.4868417,7.0031429,23,14,37,14
1431867140,7.0039029,100.4837406,,4,,100.4837406,7.0039029,21,28,49,27
1431867141,7.0030167,100.4839077,,3,,100.4839077,7.0030167,24,21,45,26
1431867150,7.0011288,100.4823233,,3,,100.4823233,7.0011288,20,18,38,16
1431867152,7.0023501,100.4840304,,3,,100.4840304,7.0023501,27,24,51,34
1431867155,7.001445,100.4830727,,3,,100.4830727,7.001445,24,27,51,18
1431867157,7.0029147,100.4869183,,3,,100.4869183,7.0029147,33,30,63,28
1431867158,6.9995327,100.4843975,,3,,100.4843975,6.9995327,13,20,33,28
1431867160,7.0016511,100.4800676,,3,,100.4800676,7.0016511,24,22,46,19
1431867163,6.9992007,100.4833321,,3,,100.4833321,6.9992007,13,34,47,20
1431867164,7.0023222,100.4853337,,3,,100.4853337,7.0023222,26,19,45,26
1431867166,7.0018751,100.4812957,,3,,100.4812957,7.0018751,19,22,41,28
1431867172,6.9999394,100.4817107,,3,,100.4817107,6.9999394,15,21,36,16
1558314093,7.0007721,100.4834165,,3,,100.4834165,7.0007721,15,34,49,30
1558314095,7.0011681,100.4825926,,3,,100.4825926,7.0011681,23,24,47,24
1558314100,7.0014554,100.4892441,,3,,100.4892441,7.0014554,28,37,65,18
1558314142,7.0047449,100.4796058,,3,,100.4796058,7.0047449,16,25,41,27
1558314144,7.0047995,100.4797866,,3,,100.4797866,7.0047995,23,16,39,26
1558343216,6.9867647,100.467046,,3,,100.467046,6.9867647,25,23,48,26
1558343236,6.9879807,100.4699446,,3,,100.4699446,6.9879807,27,20,47,27
1558343310,6.9931796,100.4720856,,3,,100.4720856,6.9931796,23,27,50,18
1558729721,6.9965328,100.475222,,3,,100.475222,6.9965328,16,23,39,20
1558729724,6.9902177,100.4741127,,4,,100.4741127,6.9902177,17,29,46,21
1558729775,6.9901517,100.4656018,,3,,100.4656018,6.9901517,20,25,45,25
1558729795,6.989066,100.4725577,,3,,100.4725577,6.989066,23,28,51,19
1558729799,6.9869355,100.4723072,,3,,100.4723072,6.9869355,21,19,40,24
1558729805,6.9877592,100.4739455,,3,,100.4739455,6.9877592,21,24,45,16
1558729819,6.9889226,100.4687902,,3,,100.4687902,6.9889226,20,21,41,25
1558729905,6.9867794,100.4726513,,3,,100.4726513,6.9867794,30,18,48,28
1558729912,6.9899816,100.4686594,,4,,100.4686594,6.9899816,17,28,45,25
1558997825,7.0047489,100.476776,,3,,100.476776,7.0047489,25,19,44,25
1559016809,6.9933793,100.4727148,,3,,100.4727148,6.9933793,26,15,41,23
1559016813,6.9938537,100.4738634,,3,,100.4738634,6.9938537,18,28,46,36
1559016814,6.9941066,100.4744008,,4,,100.4744008,6.9941066,32,21,53,29
1559016815,6.9941204,100.4732049,,3,,100.4732049,6.9941204,21,30,51,16
1559016819,6.9944199,100.4741913,,3,,100.4741913,6.9944199,15,31,46,28
1559016820,6.9946901,100.4747356,,3,,100.4747356,6.9946901,16,24,40,21
1559016821,6.9946918,100.4813223,,3,,100.4813223,6.9946918,25,24,49,27
1559016822,6.9960663,100.4751233,,3,,100.4751233,6.9960663,14,25,39,21
1559016826,6.9961916,100.4765304,,3,,100.4765304,6.9961916,25,24,49,24
1559016829,6.996322,100.4806844,,3,,100.4806844,6.996322,27,36,63,26
1559016831,6.9966401,100.4764592,,4,,100.4764592,6.9966401,23,14,37,16
1559016832,6.9968417,100.4814503,,3,,100.4814503,6.9968417,22,26,48,19
1559016833,6.9970237,100.4753561,,3,,100.4753561,6.9970237,18,28,46,27
1559016834,6.9970276,100.4759806,,3,,100.4759806,6.9970276,20,26,46,24
1559016835,6.9971237,100.4764354,,3,,100.4764354,6.9971237,22,24,46,27
1559016846,6.9974687,100.4752768,,3,,100.4752768,6.9974687,21,23,44,22
1559016861,6.9982424,100.4762849,,4,,100.4762849,6.9982424,16,14,30,34
1559016869,6.9987711,100.4700936,,3,,100.4700936,6.9987711,24,21,45,25
1559016880,6.9991671,100.4700702,,3,,100.4700702,6.9991671,25,18,43,27
1559016895,7.0008523,100.4752186,,3,,100.4752186,7.0008523,19,28,47,29
1559016898,7.0008564,100.4746307,,3,,100.4746307,7.0008564,23,24,47,24
1559016903,7.0014894,100.4751872,,4,,100.4751872,7.0014894,17,35,52,18
1559016904,7.0018016,100.4743015,,3,,100.4743015,7.0018016,26,28,54,23
1559016905,7.0018846,100.4751469,,3,,100.4751469,7.0018846,19,25,44,32
1559016909,7.0022036,100.4742563,,4,,100.4742563,7.0022036,24,26,50,29
1559016910,7.0022886,100.4751056,,3,,100.4751056,7.0022886,15,22,37,20
1559016911,7.0023189,100.481103,,1,,100.481103,7.0023189,16,29,45,18
1559016915,7.0025934,100.468746,,3,,100.468746,7.0025934,14,24,38,22
1559016916,7.0025994,100.4742274,,3,,100.4742274,7.0025994,21,29,50,23
1559016918,7.002704,100.4750632,,3,,100.4750632,7.002704,26,25,51,24
1559016919,7.0027578,100.4754925,,3,,100.4754925,7.0027578,28,34,62,26
1559029733,6.9895339,100.4835813,,3,,100.4835813,6.9895339,23,12,35,26
1559029735,6.9901903,100.4819962,,4,,100.4819962,6.9901903,30,22,52,26
1559029797,7.00511,100.4706208,,3,,100.4706208,7.00511,19,36,55,31
1559029798,7.0051873,100.4713797,,3,,100.4713797,7.0051873,18,34,52,16
1597535079,7.0138338,100.4852065,,4,,100.4852065,7.0138338,16,22,38,37
1612097142,7.0050499,100.4612288,,4,,100.4612288,7.0050499,27,29,56,18
1612097191,7.0074193,100.4689898,,5,,100.4689898,7.0074193,21,31,52,22
1612097195,7.0074917,100.4690592,,4,,100.4690592,7.0074917,20,24,44,21
1612097214,7.0196776,100.4978596,,6,,100.4978596,7.0196776,17,21,38,21
1639088606,7.0063973,100.4860101,,4,,100.4860101,7.0063973,25,17,42,30
1639088623,7.007084,100.4811021,,3,,100.4811021,7.007084,12,29,41,25
1639088636,7.0074097,100.4850281,,3,,100.4850281,7.0074097,14,19,33,19
1639088652,7.0075743,100.4834965,,3,,100.4834965,7.0075743,18,34,52,23
1639088658,7.0079759,100.4812598,,4,,100.4812598,7.0079759,23,25,48,25
1666900747,7.0091232,100.4793527,,4,,100.4793527,7.0091232,17,32,49,20
1680660688,6.9841838,100.4653612,,1,,100.4653612,6.9841838,22,25,47,27
1680660715,6.9844395,100.465139,,3,,100.465139,6.9844395,28,29,57,25
1680660762,6.9848007,100.4648934,,3,,100.4648934,6.9848007,20,20,40,28
1680660870,6.9852818,100.4658903,,3,,100.4658903,6.9852818,25,27,52,25
1680660878,6.9852285,100.462132,,1,,100.462132,6.9852285,21,31,52,18
1680660905,6.9856657,100.4667079,,3,,100.4667079,6.9856657,22,33,55,29
1680660943,6.9858829,100.4656443,,3,,100.4656443,6.9858829,21,17,38,30
1680661022,6.986212,100.4667381,,3,,100.4667381,6.986212,16,26,42,24
1680661103,6.9866026,100.4666558,,3,,100.4666558,6.9866026,12,24,36,24
1680661291,6.9869509,100.4731939,,3,,100.4731939,6.9869509,17,29,46,23
1680661314,6.9870407,100.4665201,,3,,100.4665201,6.9870407,15,19,34,20
1680661420,6.9873158,100.4758309,,3,,100.4758309,6.9873158,19,24,43,23
1680661429,6.9876539,100.4806806,,3,,100.4806806,6.9876539,24,29,53,24
1680661477,6.9873862,100.4726804,,4,,100.4726804,6.9873862,21,26,47,13
1680661520,6.9874327,100.471007,,1,,100.471007,6.9874327,17,27,44,37
1680661595,6.987514,100.4826851,,3,,100.4826851,6.987514,13,27,40,27
1680661719,6.9879118,100.4769908,,1,,100.4769908,6.9879118,24,33,57,25
1680661729,6.9879457,100.4759183,,4,,100.4759183,6.9879457,25,23,48,13
1680661834,6.9883736,100.4767087,,1,,100.4767087,6.9883736,23,28,51,21
1680661861,6.9884254,100.47589,,3,,100.47589,6.9884254,23,29,52,25
1680661896,6.9885867,100.4758509,,3,,100.4758509,6.9885867,25,25,50,22
1680661955,6.9887551,100.472768,,3,,100.472768,6.9887551,23,17,40,37
1680662019,6.9891114,100.4714852,,3,,100.4714852,6.9891114,30,24,54,24
1680662036,6.9892153,100.4744197,,3,,100.4744197,6.9892153,20,29,49,24
1680662066,6.9893883,100.473053,,3,,100.473053,6.9893883,28,29,57,20
1680662117,6.9895239,100.4743408,,3,,100.4743408,6.9895239,16,31,47,17
1680662136,6.9897043,100.4742909,,3,,100.4742909,6.9897043,21,28,49,23
1680662139,6.9897074,100.4716023,,3,,100.4716023,6.9897074,23,23,46,27
1680662182,6.9898285,100.4766709,,3,,100.4766709,6.9898285,24,28,52,18
1680662196,6.9898827,100.4784765,,1,,100.4784765,6.9898827,18,29,47,25
1680662210,6.9899902,100.4752575,,3,,100.4752575,6.9899902,20,29,49,22
1680662244,6.9900106,100.4761136,,3,,100.4761136,6.9900106,18,25,43,26
1680662332,6.9904114,100.4800943,,4,,100.4800943,6.9904114,16,33,49,21
1680662342,6.9904276,100.4752284,,3,,100.4752284,6.9904276,29,24,53,17
1680662362,6.9904781,100.4710517,,3,,100.4710517,6.9904781,16,22,38,21
1680662422,6.9905891,100.4682622,,1,,100.4682622,6.9905891,21,31,52,25
1680662505,6.9908376,100.4713804,,3,,100.4713804,6.9908376,21,24,45,18
1680662508,6.9908353,100.4802592,,4,,100.4802592,6.9908353,24,22,46,17
1680662523,6.9909701,100.4699535,,3,,100.4699535,6.9909701,17,32,49,24
1680662566,6.9909357,100.478694,,3,,100.478694,6.9909357,24,20,44,26
1680662578,6.9909989,100.4645918,,4,,100.4645918,6.9909989,28,24,52,30
1680662584,6.9910436,100.476019,,3,,100.476019,6.9910436,22,24,46,27
1680662592,6.9910738,100.4678605,,3,,100.4678605,6.9910738,17,25,42,23
1680662616,6.9911092,100.4681453,,3,,100.4681453,6.9911092,17,21,38,19
1680662622,6.9911596,100.468473,,3,,100.468473,6.9911596,24,27,51,26
1680662629,6.9911795,100.4752808,,3,,100.4752808,6.9911795,25,21,46,24
1680662647,6.9912498,100.4804266,,4,,100.4804266,6.9912498,23,26,49,15
1680662668,6.9912682,100.4704875,,3,,100.4704875,6.9912682,22,32,54,20
1680662672,6.9912891,100.4776353,,3,,100.4776353,6.9912891,27,21,48,21
1680662680,6.9912999,100.4716646,,3,,100.4716646,6.9912999,21,22,43,21
1680662687,6.9913253,100.4760642,,3,,100.4760642,6.9913253,28,21,49,27
1680662691,6.9913418,100.4708763,,4,,100.4708763,6.9913418,29,29,58,17
1680662695,6.9913666,100.4640964,,1,,100.4640964,6.9913666,23,30,53,16
1680662697,6.991413,100.4675764,,3,,100.4675764,6.991413,17,21,38,19
1680662736,6.9914406,100.4678075,,3,,100.4678075,6.9914406,26,27,53,26
1680662744,6.9914134,100.4712646,,3,,100.4712646,6.9914134,23,29,52,28
1680662748,6.991438,100.4669451,,3,,100.4669451,6.991438,21,27,48,21
