u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,lanes_clean,capacity
4900464606,1115585548,0,96242772,unclassified,Thanon Nipatsongkaew,False,False,64.92169526711315,,,,,,,,1.0,227.22593343489604
4900464606,13418283251,0,96242772,unclassified,Thanon Nipatsongkaew,False,True,48.22723249842975,,,,,,,,1.0,168.7953137445041
4900464606,4900464605,0,498671405,residential,Soi 1 Nipatsongkaew 4 Road,False,True,65.85451325700085,,,,,,,,1.0,230.49079639950295
4900464610,2505176758,0,1214497909,residential,,False,True,24.15256619736324,,,,,,,,1.0,84.53398169077134
4900464613,1680665041,0,323958075,secondary,ถนนศรีภูวนารถ,False,False,13.752164735204293,,,,,,,,1.0,48.132576573215026
4900464613,8634028428,0,323958075,secondary,ถนนศรีภูวนารถ,False,True,75.87334660287883,,,,,,,,1.0,265.55671311007586
4900464613,4900464614,0,498671416,residential,,False,False,33.93746569463127,,,,,,,,1.0,118.78112993120945
4900464614,4900464613,0,498671416,residential,,False,True,33.93746569463127,,,,,,,,1.0,118.78112993120945
4900464617,1680666821,0,155691052,residential,,False,False,31.15888014687924,,,,,,,,1.0,109.05608051407734
4900464617,4900464618,0,498671417,residential,,False,False,110.90097171470624,,,,,,,,1.0,388.1534010014719
4900464617,1680667068,0,155691052,residential,,False,True,119.39085751874843,,,,,,,,1.0,417.8680013156195
4900464618,4900464617,0,498671417,residential,,False,True,110.90097171470624,,,,,,,,1.0,388.1534010014719
4900464618,1680666620,0,706357257,residential,Thanon Rajuthit Soi 9,False,False,84.79901164218872,,,,,,,,1.0,296.7965407476605
4900464618,1680666455,0,706357257,residential,Thanon Rajuthit Soi 9,False,True,31.79655606021703,,,,,,,,1.0,111.2879462107596
4900465022,8642553290,0,498671419,residential,,False,False,95.44874807859053,,,,,,,,1.0,334.07061827506686
4900465022,1108909672,0,685344729,unclassified,Thanon Sripoomvanart Soi 10,False,False,99.00768607541892,,,,,,,,1.0,346.52690126396624
4900465022,1680665045,0,685344729,unclassified,Thanon Sripoomvanart Soi 10,False,True,48.43770414734417,,,,,,,,1.0,169.5319645157046
4900465023,8642553290,0,498671419,residential,,False,True,16.326839839040982,,,,,,,,1.0,57.143939436643436
4900465028,4900465029,0,498671420,residential,,False,False,129.29255352145304,,,,,,,,1.0,452.5239373250856
4900465028,4919946741,0,931256575,secondary,ถนนเพชรเกษม,True,False,41.79495297625036,,,,,,,,1.0,146.28233541687626
4900465029,4900465028,0,498671420,residential,,False,True,129.29255352145304,,,,,,,,1.0,452.5239373250856
4900465030,4900465031,0,498671694,residential,,False,False,47.74029539969511,,,,,,,,1.0,167.09103389893286
4900465030,4900465035,0,498671421,residential,Thanon Jongcharoen,False,False,87.6180688421369,,,,,,,,1.0,306.66324094747915
4900465030,4900466223,0,498671693,residential,Thanon Klongren 2 Soi 5,False,False,155.19723937616763,,,,,,,,1.0,543.1903378165867
4900465031,4900465030,0,498671694,residential,,False,True,47.74029539969511,,,,,,,,1.0,167.09103389893286
4900465031,1431867103,0,706087699,unclassified,,False,False,44.11784824001256,,,,,,,,1.0,154.41246884004397
4900465031,1431867155,0,706087699,unclassified,,False,True,72.1042940031668,,,,,,,,1.0,252.3650290110838
4900465035,1431867152,0,95542483,residential,ถนนคลองเรียน 2,False,False,24.570869998025746,,,,,,,,1.0,85.9980449930901
4900465035,4900465148,0,95542483,residential,ถนนคลองเรียน 2,False,True,25.84545608358751,,,,,,,,1.0,90.45909629255628
4900465035,4900465030,0,498671421,residential,Thanon Jongcharoen,False,True,87.6180688421369,,,,,,,,1.0,306.66324094747915
4900465043,1108909394,0,155691164,residential,,False,True,56.35458307435001,,,,,,,,1.0,197.24104076022505
4900465043,4900465044,0,498671424,residential,,False,False,47.316343212448345,,,,,,,,1.0,165.6072012435692
4900465043,8934704234,0,155691164,residential,,False,False,114.8149715899156,,,,,,,,1.0,401.8524005647046
4900465044,4900465043,0,498671424,residential,,False,True,47.316343212448345,,,,,,,,1.0,165.6072012435692
4900465046,8934591543,0,155690998,residential,Soi 1 Polpichai,False,True,67.9202864222587,,,,,,,,1.0,237.72100247790544
4900465046,4900465047,0,498671425,residential,,False,False,60.39731116678347,,,,,,,,1.0,211.39058908374213
4900465046,1680665542,0,155690998,residential,Soi 1 Polpichai,False,False,101.20416744747804,,,,,,,,1.0,354.2145860661731
4900465047,4900465046,0,498671425,residential,,False,True,60.39731116678347,,,,,,,,1.0,211.39058908374213
4900465052,1680668226,0,65080358,secondary,ถนนราษฎร์ยินดี,True,False,41.42222100998657,,,,,,,,1.0,144.977773534953
4900465052,1107926467,0,498671427,residential,ซอยทินกร,False,True,113.48155376598346,,,,,,,,1.0,397.1854381809421
4900465055,916327738,0,970291417,secondary,ถนนนิพันธ์สงเคราะห์,False,False,33.85560719400222,,,,,,,,1.0,118.49462517900776
4900465055,4900466302,0,970291417,secondary,ถนนนิพันธ์สงเคราะห์,False,True,34.236840106261795,,,,,,,,1.0,119.82894037191627
4900465055,4900465056,0,498671429,residential,Niptam And But Utit Road,False,False,108.22531328354076,,,,,,,,1.0,378.7885964923926
4900465056,4900465055,0,498671429,residential,Niptam And But Utit Road,False,True,108.22531328354076,,,,,,,,1.0,378.7885964923926
4900465059,4900465060,0,498671430,residential,,False,False,38.30963184784533,,,,,,,,1.0,134.08371146745867
4900465060,2507400800,0,243314244,residential,,False,False,51.58337379015573,,,,,,,,1.0,180.54180826554506
4900465060,2507400842,0,243314244,residential,,False,True,30.97981724815488,,,,,,,,1.0,108.42936036854208
4900465060,4900465059,0,498671430,residential,,False,True,38.30963184784533,,,,,,,,1.0,134.08371146745867
4900465065,4900465066,0,498671279,residential,Soi Klongdamrei,False,False,56.37746270547536,,,,,,,,1.0,197.32111946916376
4900465065,1407221587,0,"[127078342, 498671279]",residential,Soi Klongdamrei,False,True,219.035735787514,,,,,,,,1.0,766.6250752562989
4900465065,8642918480,0,932344499,residential,,False,False,35.155319811073554,,,,,,,,1.0,123.04361933875744
4900465066,1107926973,0,498671279,residential,Soi Klongdamrei,False,False,38.25902717522727,,,,,,,,1.0,133.90659511329542
4900465066,4900465065,0,498671279,residential,Soi Klongdamrei,False,True,56.37746270547536,,,,,,,,1.0,197.32111946916376
4900465066,8643672868,0,932433860,residential,,False,False,51.66271171410415,,,,,,,,1.0,180.81949099936452
4900465067,4900465069,0,498671432,residential,,False,False,71.60937760960512,,2,,,,,,2.0,501.2656432672358
4900465069,1120012976,0,243188765,unclassified,Thanon Samchai,False,False,79.13787159962187,,,,,,,,1.0,276.98255059867654
4900465069,1110416742,0,243188765,unclassified,Thanon Samchai,False,True,57.51986606492443,,,,,,,,1.0,201.3195312272355
4900465069,4900465067,0,498671432,residential,,False,True,71.60937760960512,,2,,,,,,2.0,501.2656432672358
4900465070,4900465071,0,498671433,residential,,False,False,47.24349900126574,,,,,,,,1.0,165.3522465044301
4900465071,1680666891,0,155691022,residential,Soi 8 Rajyindee,False,True,42.395489490298075,,,,,,,,1.0,148.38421321604326
4900465071,4900465070,0,498671433,residential,,False,True,47.24349900126574,,,,,,,,1.0,165.3522465044301
4900465071,1431867140,0,155691022,residential,Soi 8 Rajyindee,False,False,273.61159579768116,,,,,,,,1.0,957.640585291884
4900465077,1680662578,0,498671435,residential,,False,False,163.39121924563335,,,,,,,,1.0,571.8692673597168
4900465087,1160612966,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,False,116.9871046636648,,,,,,,,1.0,409.4548663228268
4900465087,1680662332,0,129827560,unclassified,ถนนเทียนจ่ออุทิศ 1,False,True,83.94233067454878,,,,,,,,1.0,293.79815736092075
4900465087,4900465088,0,498671687,residential,Soi Prasuk,False,False,49.83346293969805,,,,,,,,1.0,174.41712028894318
4900465088,5474395587,0,569148515,residential,,False,False,87.02091253007166,,,,,,,,1.0,304.5731938552508
4900465088,5474395588,0,569148515,residential,,False,True,16.945080406486447,,,,,,,,1.0,59.30778142270256
4900465088,4900465087,0,498671687,residential,Soi Prasuk,False,True,49.83346293969805,,,,,,,,1.0,174.41712028894318
4900465089,2506085829,0,498671439,residential,,False,False,82.02752108004083,,,,,,,,1.0,287.0963237801429
4900465090,4900466297,0,498671330,residential,ถนนมุสลิม,True,False,97.00108718189192,,,,,,,,1.0,339.50380513662174
4900465090,4900465370,0,498671539,residential,,False,False,67.24945678518318,,,,,,,,1.0,235.37309874814116
4900465092,3309949761,0,952598318,tertiary,ถนนรัถการ,False,False,44.11467643333054,,2,,,,,,2.0,308.80273503331375
4900465092,2506088792,0,952598318,tertiary,ถนนรัถการ,False,True,46.48740030758018,,2,,,,,,2.0,325.4118021530613
4900465092,8523334176,0,498671330,residential,ถนนมุสลิม,True,False,154.60881342077568,,,,,,,,1.0,541.1308469727148
4900465094,4900465095,0,498671440,residential,,False,False,31.670393040146195,,,,,,,,1.0,110.84637564051168
4900465095,8642638895,0,155690992,residential,,False,False,46.244711347847144,,,,,,,,1.0,161.856489717465
4900465095,4900465094,0,498671440,residential,,False,True,31.670393040146195,,,,,,,,1.0,110.84637564051168
4900465095,1680666094,0,155690992,residential,,False,True,69.28132862711759,,,,,,,,1.0,242.48465019491155
4900465096,4900465097,0,498671441,residential,Soi Klewsri,False,False,100.32875528327833,,,,,,,,1.0,351.15064349147417
4900465097,1108909313,0,95637131,unclassified,Thanon Thungsao 2,False,True,13.795282337805236,,,,,,,,1.0,48.28348818231833
4900465097,4900465096,0,498671441,residential,Soi Klewsri,False,True,100.32875528327833,,,,,,,,1.0,351.15064349147417
4900465097,1559016832,0,95637131,unclassified,Thanon Thungsao 2,False,False,32.859175953289,,,,,,,,1.0,115.00711583651149
4900465098,4900465099,0,498671442,residential,,False,False,99.81391705551567,,,,,,,,1.0,349.34870969430483
4900465099,4900465098,0,498671442,residential,,False,True,99.81391705551567,,,,,,,,1.0,349.34870969430483
4900465099,8523334139,0,706093505,residential,Duangchan Rd,True,False,46.916064357664325,,,,,,,,1.0,164.20622525182515
4900465100,4900465168,0,104353664,unclassified,Thanon Klongren 2 Soi 6,False,False,46.235789799425355,,,,,,,,1.0,161.82526429798875
4900465100,1203972111,0,104353664,unclassified,Thanon Klongren 2 Soi 6,False,True,263.9532255062912,,,,,,,,1.0,923.8362892720191
4900465100,4900465101,0,498671443,residential,,False,False,47.68828607596428,,,,,,,,1.0,166.90900126587496
4900465100,1263469174,0,498671443,residential,,False,True,64.44408963109038,,,,,,,,1.0,225.55431370881632
4900465101,4900465305,0,129842392,residential,Thanon Klongren 2 Soi 8,False,True,40.33362341223176,,,,,,,,1.0,141.16768194281116
4900465101,4900465100,0,498671443,residential,,False,True,47.68828607596428,,,,,,,,1.0,166.90900126587496
4900465101,1431867157,0,129842392,residential,Thanon Klongren 2 Soi 8,False,False,88.15525323926994,,,,,,,,1.0,308.54338633744476
4900465106,8643291816,0,498671445,residential,,False,False,22.373898988849373,,,,,,,,1.0,78.30864646097281
4900465107,4900465108,0,498671713,residential,,False,False,40.00476366425241,,,,,,,,1.0,140.01667282488341
4900465108,4900465107,0,498671713,residential,,False,True,40.00476366425241,,,,,,,,1.0,140.01667282488341
4900465108,2506099672,0,706137267,unclassified,Thanon Nipatsongkaew 1 Soi 23,False,False,206.59027344059913,,,,,,,,1.0,723.065957042097
4900465108,4900465470,0,706137267,unclassified,Thanon Nipatsongkaew 1 Soi 23,False,True,38.7109887549407,,,,,,,,1.0,135.48846064229247
4900465111,1680664052,0,498671306,residential,,False,False,123.88552532856184,,,,,,,,1.0,433.59933864996646
4900465111,4900466270,0,498671306,residential,,False,True,40.830924192397944,,,,,,,,1.0,142.9082346733928
4900465111,4900465211,0,498671484,residential,,False,True,141.21249991675424,,,,,,,,1.0,494.2437497086398
4900465114,4900465115,0,498671446,residential,,False,False,37.87215033000126,,,,,,,,1.0,132.55252615500441
4900465115,4900465515,0,155691164,residential,,False,False,44.19493203168268,,,,,,,,1.0,154.68226211088938
4900465115,4900465114,0,498671446,residential,,False,True,37.87215033000126,,,,,,,,1.0,132.55252615500441
4900465115,8642954944,0,932349518,residential,,False,True,34.04060695475746,,,,,,,,1.0,119.1421243416511
4900465115,1680664593,0,155691164,residential,,False,True,139.8580342886109,,,,,,,,1.0,489.5031200101381
4900465117,4900465119,0,498671449,residential,,False,False,63.95237630413894,,,,,,,,1.0,223.83331706448627
4900465119,1680664320,0,155690987,residential,,False,False,22.02543573833543,,,,,,,,1.0,77.089025084174
4900465119,1680664214,0,155690987,residential,,False,True,19.205528761519517,,,,,,,,1.0,67.2193506653183
4900465119,4900465117,0,498671449,residential,,False,True,63.95237630413894,,,,,,,,1.0,223.83331706448627
4900465119,8635181944,0,931389386,residential,,False,True,94.61795228917816,,,,,,,,1.0,331.16283301212354
4900465122,8976429005,0,498671450,residential,,False,False,64.1518615386744,,,,,,,,1.0,224.5315153853604
4900465123,2507400904,0,243314461,residential,Thanon Phetkasem Soi 17,False,False,44.938976141022565,,,,,,,,1.0,157.28641649357897
4900465123,2507401012,0,243314461,residential,Thanon Phetkasem Soi 17,False,True,64.48422386437898,,,,,,,,1.0,225.69478352532641
4900465123,4900465124,0,498671451,residential,,False,False,132.06435760807108,,,,,,,,1.0,462.22525162824877
4900465124,916327945,0,243079720,residential,,False,False,53.977768647068174,,,,,,,,1.0,188.92219026473862
4900465124,2505177118,0,243079720,residential,,False,True,39.04872261803125,,,,,,,,1.0,136.67052916310936
4900465124,4900465123,0,498671451,residential,,False,True,132.06435760807108,,,,,,,,1.0,462.22525162824877
4900465125,796719858,0,243082641,unclassified,Thanon Simbenjapolpatana,False,True,41.571418463848566,,,,,,,,1.0,145.49996462347
4900465125,4900465127,0,498671452,residential,,False,False,131.98517313944964,,,,,,,,1.0,461.94810598807373
4900465125,796747467,0,243082641,unclassified,Thanon Simbenjapolpatana,False,False,61.7602071458212,,,,,,,,1.0,216.1607250103742
4900465127,4900465128,0,498671452,residential,,False,False,41.037612149324026,,,,,,,,1.0,143.63164252263408
4900465127,4900465125,0,498671452,residential,,False,True,131.98517313944964,,,,,,,,1.0,461.94810598807373
4900465127,1559016846,0,498671603,residential,,False,True,106.92554221949264,,,,,,,,1.0,374.23939776822425
4900465128,4900465127,0,498671452,residential,,False,True,41.037612149324026,,,,,,,,1.0,143.63164252263408
4900465128,4900465129,0,569148518,residential,Thanon Sripunwanart Soi 2,False,False,44.66133727086949,,,,,,,,1.0,156.31468044804322
4900465128,5474395591,0,569148518,residential,Thanon Sripunwanart Soi 2,False,True,38.40772037417114,,,,,,,,1.0,134.42702130959898
4900465129,796747467,0,243082644,residential,ถนนไทยอาคาร,True,False,206.01129612548888,,,,,,,,1.0,721.0395364392111
4900465129,4900465128,0,569148518,residential,Thanon Sripunwanart Soi 2,False,True,44.66133727086949,,,,,,,,1.0,156.31468044804322
4900465129,6636332746,0,706265651,residential,Thanon Jomgetpatana,False,False,96.22088249986128,,,,,,,,1.0,336.77308874951444
4900465132,13414469749,0,"[498671453, 498671454]",residential,Thanon Kian-Suneeautid,False,"[False, True]",186.72054600215537,,,,,,,,1.0,653.5219110075438
4900465140,1108909411,0,155690274,residential,,False,False,51.72701480363665,,,,,,,,1.0,181.0445518127283
4900465140,8635029322,0,155690274,residential,,False,True,43.923499868330744,,,,,,,,1.0,153.7322495391576
4900465140,4900465142,0,498671456,residential,,False,False,178.65862258450477,,,,,,,,1.0,625.3051790457666
4900465142,4900465140,0,498671456,residential,,False,True,178.65862258450477,,,,,,,,1.0,625.3051790457666
4900465145,4900465453,0,129842395,residential,Romyen 2 Road,False,False,67.02577760076997,,,,,,,,1.0,234.5902216026949
4900465145,8363355368,0,129842395,residential,Romyen 2 Road,False,True,22.311026292908007,,,,,,,,1.0,78.08859202517803
4900465145,4900465148,0,498671458,residential,Thanon Klongren 2 Soi 8/2,False,False,134.6492288099961,,,,,,,,1.0,471.2723008349863
4900465148,4900465035,0,95542483,residential,ถนนคลองเรียน 2,False,False,25.84545608358751,,,,,,,,1.0,90.45909629255628
4900465148,1431867141,0,95542483,residential,ถนนคลองเรียน 2,False,True,24.954180032327095,,,,,,,,1.0,87.33963011314484
