osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households,gridcode,flood_distance_deg,flood_level
8634661131,7.0101044,100.4585841,,3,,100.4585841,7.0101044,22,29,51,30,2,0.0005468395723640338,2
8634661137,7.0103098,100.4584803,,3,,100.4584803,7.0103098,19,19,38,23,3,0.0005736752769977164,3
8634671109,7.0098586,100.4587084,,3,,100.4587084,7.0098586,21,17,38,27,2,0.00027839262482962914,2
8634694712,7.0366697,100.5050788,,3,,100.5050788,7.0366697,18,23,41,18,1,0.004801883406672012,1
8634694714,7.0367062,100.5036378,,3,,100.5036378,7.0367062,22,22,44,17,1,0.004095965461881502,1
8634700670,7.0246318,100.4997141,,1,,100.4997141,7.0246318,25,28,53,22,3,0.00013945988089306233,3
8634700671,7.0245313,100.5001457,,3,,100.5001457,7.0245313,20,25,45,17,3,0.0005647690464060331,3
8634702947,7.0243392,100.4994628,,1,,100.4994628,7.0243392,25,24,49,15,3,0.0002722666446275103,3
8634706647,7.0172219,100.4511039,,3,,100.4511039,7.0172219,13,16,29,20,1,0.00020136018995220851,1
8634706662,7.0200916,100.4516298,,1,,100.4516298,7.0200916,14,23,37,18,2,0.0006344947883717244,2
8634724019,7.0174708,100.4523593,,1,,100.4523593,7.0174708,18,26,44,25,1,0.0011750225127819098,1
8634724024,7.0174944,100.4534133,,3,,100.4534133,7.0174944,17,31,48,16,1,0.0005313593360897439,1
8634724032,7.0172859,100.4538787,,3,,100.4538787,7.0172859,30,38,68,28,1,0.00023999409426702834,1
8634730506,7.0181246,100.4538481,,3,,100.4538481,7.0181246,17,17,34,20,1,0.0010458779281963633,1
8634730514,7.018288,100.4538413,,3,,100.4538413,7.018288,20,22,42,22,1,0.0012081218199148842,1
8634759752,7.0126671,100.4579592,,3,,100.4579592,7.0126671,25,22,47,16,2,0.001643195471146972,2
8634759753,7.0123044,100.4578965,,3,,100.4578965,7.0123044,26,21,47,19,2,0.0017566540383678797,2
8634798737,7.0140593,100.4540284,,3,,100.4540284,7.0140593,29,21,50,22,1,0.0013856226428723738,1
8634798738,7.0140305,100.4534218,,1,,100.4534218,7.0140305,21,29,50,25,2,0.0012230230816489597,2
8634798738,7.0140305,100.4534218,,1,,100.4534218,7.0140305,21,29,50,25,1,0.0012230230816489597,1
8634800051,7.0354246,100.5024621,,3,,100.5024621,7.0354246,19,32,51,22,1,0.002536374522167609,1
8634895884,7.0358499,100.5048911,,3,,100.5048911,7.0358499,20,19,39,24,1,0.00406046983359428,1
8635002841,7.0365311,100.5053899,,1,,100.5053899,7.0365311,16,26,42,20,1,0.004898725962555362,1
8635015869,7.0034492,100.457136,,3,,100.457136,7.0034492,22,24,46,29,2,0.002114376405885798,2
8635015875,7.0032801,100.4566482,,1,,100.4566482,7.0032801,18,25,43,23,1,0.0023938074697275476,1
8635026201,6.992447,100.47589,,3,,100.47589,6.992447,19,21,40,22,5,0.0005117161780857042,5
8635026203,6.9924626,100.4749567,,3,,100.4749567,6.9924626,20,21,41,17,3,0.0005961648136680694,3
8635026610,6.9879242,100.4692688,,3,,100.4692688,6.9879242,18,22,40,22,3,0.000518855029812399,3
8635026610,6.9879242,100.4692688,,3,,100.4692688,6.9879242,18,22,40,22,2,0.000518855029812399,2
8635029322,6.9888713,100.4688103,,3,,100.4688103,6.9888713,25,13,38,26,5,0.0007824920382716895,5
8635033142,7.0049533,100.4579853,,1,,100.4579853,7.0049533,21,26,47,23,4,0.0008941330656557419,4
8635037516,7.0055516,100.4555738,,3,,100.4555738,7.0055516,22,21,43,23,4,0.0031790645506388398,4
8635042217,7.0058332,100.4554586,,1,,100.4554586,7.0058332,27,24,51,28,4,0.0032222541893912903,4
8635042218,7.0052827,100.4562334,,3,,100.4562334,7.0052827,29,31,60,25,4,0.002520162863954868,4
8635042219,7.0051277,100.4559642,,1,,100.4559642,7.0051277,19,26,45,17,4,0.0028007465656081877,4
8635042220,7.0050345,100.4555498,,1,,100.4555498,7.0050345,26,18,44,25,4,0.0032229379474381704,4
8635042221,7.0048597,100.4551318,,3,,100.4551318,7.0048597,23,31,54,21,4,0.003660816893057904,4
8635042222,7.0052701,100.4555444,,1,,100.4555444,7.0052701,18,26,44,31,4,0.00320894856817802,4
8635042223,7.0050291,100.4550349,,3,,100.4550349,7.0050291,15,24,39,18,2,0.0035811943812309537,2
8635076197,7.0016858,100.466536,,3,,100.466536,7.0016858,24,23,47,22,4,0.0012636566468695227,4
8635076197,7.0016858,100.466536,,3,,100.466536,7.0016858,24,23,47,22,3,0.0012636566468695227,3
8635076198,7.00161,100.4659568,,3,,100.4659568,7.00161,28,23,51,18,4,0.0013391575527965287,4
8635076198,7.00161,100.4659568,,3,,100.4659568,7.00161,28,23,51,18,3,0.0013391575527965287,3
8635076199,7.0014601,100.4665667,,3,,100.4665667,7.0014601,24,26,50,18,2,0.001164329624045952,2
8635076200,7.0013867,100.4659851,,3,,100.4659851,7.0013867,20,25,45,22,2,0.0014652921335956111,2
8635076201,7.0012396,100.4660037,,1,,100.4660037,7.0012396,26,29,55,32,2,0.001357507729050966,2
8635076206,7.0018672,100.4665112,,3,,100.4665112,7.0018672,23,32,55,29,4,0.0010814828703723741,4
8635076206,7.0018672,100.4665112,,3,,100.4665112,7.0018672,23,32,55,29,3,0.0010814828703723741,3
8635148768,7.0037567,100.4646733,,1,,100.4646733,7.0037567,18,30,48,19,4,0.001675783750306045,4
8635148768,7.0037567,100.4646733,,1,,100.4646733,7.0037567,18,30,48,19,3,0.001675783750306045,3
8635148769,7.0034737,100.4640323,,3,,100.4640323,7.0034737,22,14,36,20,4,0.00149557940671106,4
8635148769,7.0034737,100.4640323,,3,,100.4640323,7.0034737,22,14,36,20,3,0.00149557940671106,3
8635153349,6.9938426,100.4619455,,1,,100.4619455,6.9938426,11,16,27,23,1,0.0017208734803403497,1
8635169926,6.9951683,100.4757563,,4,,100.4757563,6.9951683,21,26,47,18,5,0.0004207574872624623,5
8635169927,6.99538,100.4756302,,1,,100.4756302,6.99538,22,23,45,26,5,0.00021665882583523459,5
8635181944,6.9946199,100.4617967,,1,,100.4617967,6.9946199,20,34,54,24,1,0.0009662907659434334,1
8642110286,7.0272948,100.4748918,,3,,100.4748918,7.0272948,18,22,40,25,5,0.00037399222208013615,5
8642124660,7.0249563,100.4596882,,3,,100.4596882,7.0249563,15,28,43,25,2,0.00038742931068952365,2
8642124675,7.0256221,100.460884,,3,,100.460884,7.0256221,24,15,39,30,4,0.0005104936311297991,4
8642139706,7.0182829,100.4952429,,3,,100.4952429,7.0182829,16,24,40,26,3,0.0010716234587229876,3
8642139706,7.0182829,100.4952429,,3,,100.4952429,7.0182829,16,24,40,26,4,0.0010716234587229876,4
8642139710,7.0181297,100.4950051,,1,,100.4950051,7.0181297,18,25,43,17,2,0.0011281716629078383,2
8642146098,7.0182947,100.4959479,,1,,100.4959479,7.0182947,20,22,42,14,3,0.00048391493235278396,3
8642146098,7.0182947,100.4959479,,1,,100.4959479,7.0182947,20,22,42,14,4,0.00048391493235278396,4
8642189085,7.0191636,100.4971258,,1,,100.4971258,7.0191636,16,27,43,18,4,0.000415774797005061,4
8642217500,6.9947586,100.4896353,,3,,100.4896353,6.9947586,10,24,34,25,3,0.002891035316557878,3
8642217501,6.9945241,100.4896139,,1,,100.4896139,6.9945241,10,24,34,34,3,0.0030708753910932284,3
8642230825,6.9951005,100.4784773,,1,,100.4784773,6.9951005,21,22,43,24,5,0.0004175239616539898,5
8642230826,6.9949244,100.4776941,,3,,100.4776941,6.9949244,28,22,50,25,2,0.000540242460060753,2
8642230827,6.996606,100.4804997,,1,,100.4804997,6.996606,31,29,60,24,3,0.0009830893733672246,3
8642230831,6.9975591,100.4831873,,1,,100.4831873,6.9975591,22,31,53,23,1,0.00054735438231931,1
8642230840,6.998181,100.4828655,,3,,100.4828655,6.998181,25,24,49,25,5,0.0009672361844702555,5
8642232172,6.9998486,100.4885638,,1,,100.4885638,6.9998486,20,29,49,24,4,0.0003240939634882435,4
8642232172,6.9998486,100.4885638,,1,,100.4885638,6.9998486,20,29,49,24,3,0.0003240939634882435,3
8642233133,6.9979411,100.4907699,,3,,100.4907699,6.9979411,16,29,45,24,4,0.002603253076975506,4
8642233133,6.9979411,100.4907699,,3,,100.4907699,6.9979411,16,29,45,24,3,0.002603253076975506,3
8642241900,6.9897504,100.4818216,,3,,100.4818216,6.9897504,25,28,53,39,1,0.0017247143052637089,1
8642241901,6.9890768,100.4815799,,3,,100.4815799,6.9890768,13,30,43,13,1,0.0012082677771162516,1
8642241902,6.9918113,100.4867265,,1,,100.4867265,6.9918113,22,30,52,23,1,0.0022154509369633215,1
8642257134,6.9986022,100.4892827,,3,,100.4892827,6.9986022,23,16,39,21,4,0.001116419100872511,4
8642257134,6.9986022,100.4892827,,3,,100.4892827,6.9986022,23,16,39,21,3,0.001116419100872511,3
8642257139,6.9982472,100.4891928,,1,,100.4891928,6.9982472,17,20,37,23,1,0.0013716138815513367,1
8642257163,6.9978053,100.490733,,3,,100.490733,6.9978053,22,27,49,32,4,0.002663398518996877,4
8642257163,6.9978053,100.490733,,3,,100.490733,6.9978053,22,27,49,32,3,0.002663398518996877,3
8642257168,6.9981647,100.4902361,,1,,100.4902361,6.9981647,19,45,64,22,4,0.002054510596065272,4
8642257168,6.9981647,100.4902361,,1,,100.4902361,6.9981647,19,45,64,22,3,0.002054510596065272,3
8642273436,7.0263363,100.4658019,,3,,100.4658019,7.0263363,18,24,42,25,1,0.0014832831275865272,1
8642273444,7.0269904,100.4667856,,1,,100.4667856,7.0269904,25,34,59,21,1,0.0003118997944598469,1
8642277086,6.9981301,100.4869397,,1,,100.4869397,6.9981301,18,22,40,23,5,0.0002572632285404327,5
8642277087,6.9981325,100.4865996,,3,,100.4865996,6.9981325,19,32,51,20,5,0.0005296997139443199,5
8642277088,6.9974193,100.4867855,,1,,100.4867855,6.9974193,24,31,55,24,5,0.0005797221450168366,5
8642277095,6.9984491,100.4865589,,3,,100.4865589,6.9984491,23,23,46,24,5,0.0007473389999774017,5
8642279457,7.0001254,100.4825503,,1,,100.4825503,7.0001254,21,18,39,26,4,0.000715468246377844,4
8642279458,6.9994153,100.4825702,,3,,100.4825702,6.9994153,23,31,54,22,4,0.0005150481188876358,4
8642310443,6.9890145,100.4807163,,1,,100.4807163,6.9890145,15,28,43,16,1,0.0003996758193264991,1
8642310454,6.9895228,100.4803643,,3,,100.4803643,6.9895228,24,19,43,22,1,0.0007745725195651178,1
8642332888,6.9992016,100.4869933,,1,,100.4869933,6.9992016,20,28,48,19,1,0.0010278853275344168,1
8642352374,7.0018625,100.4874099,,3,,100.4874099,7.0018625,19,23,42,16,3,0.00039422483353810067,3
8642352379,7.0025304,100.4870079,,3,,100.4870079,7.0025304,19,23,42,25,3,0.00045338619297659105,3
8642357915,7.0244315,100.4619154,,1,,100.4619154,7.0244315,17,22,39,26,1,0.0009993769042840627,1
8642359275,7.0026026,100.4871697,,3,,100.4871697,7.0026026,28,23,51,23,3,0.0005264004901026524,3
8642359276,7.0025447,100.4870426,,3,,100.4870426,7.0025447,25,23,48,22,3,0.0004631616197189928,3
8642372197,7.0016857,100.4888927,,3,,100.4888927,7.0016857,22,32,54,25,3,0.00042246347511968175,3
8642373366,7.0016109,100.4624283,,1,,100.4624283,7.0016109,28,33,61,24,1,0.0004992507202732092,1
8642373372,7.0022192,100.4627125,,3,,100.4627125,7.0022192,24,26,50,18,1,0.0011555087191473963,1
8642388525,6.9886365,100.4763785,,1,,100.4763785,6.9886365,12,30,42,26,1,0.00017144827204857764,1
8642396828,6.9928722,100.4675151,,1,,100.4675151,6.9928722,20,22,42,23,1,0.0024881521473130407,1
8642398728,6.9890119,100.476343,,3,,100.476343,6.9890119,27,20,47,22,1,0.00027792237512346815,1
8642398739,6.9888347,100.4757407,,3,,100.4757407,6.9888347,20,26,46,16,4,0.000334920831873053,4
8642403175,6.9921134,100.4686765,,1,,100.4686765,6.9921134,25,32,57,23,1,0.0018590998726982259,1
8642411549,6.9879257,100.4756074,,1,,100.4756074,6.9879257,30,28,58,25,2,0.0006426631612147727,2
8642418345,6.9884646,100.4675892,,3,,100.4675892,6.9884646,30,14,44,29,4,0.0006383302456467154,4
8642422630,6.989125,100.4684231,,1,,100.4684231,6.989125,23,29,52,21,5,0.0012193300883302693,5
8642422885,6.989925,100.4652909,,3,,100.4652909,6.989925,22,26,48,13,3,0.002649077440814195,3
8642422888,6.9910806,100.4650052,,3,,100.4650052,6.9910806,20,29,49,26,1,0.002095392355617059,1
8642439364,6.9992123,100.466799,,1,,100.466799,6.9992123,20,26,46,26,3,0.0011776432055934315,3
8642449289,7.0259109,100.4556477,,1,,100.4556477,7.0259109,14,19,33,19,1,0.0011170790905821975,1
8642449290,7.0259671,100.4550377,,3,,100.4550377,7.0259671,16,21,37,20,1,0.0005352397519716143,1
8642449291,7.0260973,100.4550455,,1,,100.4550455,7.0260973,12,26,38,19,1,0.0004867396882149803,1
8642451999,6.9923497,100.4719435,,1,,100.4719435,6.9923497,30,31,61,29,5,0.0015626201933755092,5
8642452000,6.9923016,100.4716118,,3,,100.4716118,6.9923016,23,25,48,29,5,0.001492903572095343,5
8642452531,6.9897721,100.4647105,,3,,100.4647105,6.9897721,25,25,50,34,3,0.0020645891395567042,3
8642454293,6.9927368,100.4715852,,3,,100.4715852,6.9927368,19,23,42,20,5,0.001067207959106195,5
8642505510,6.9915413,100.4867445,,3,,100.4867445,6.9915413,20,23,43,32,1,0.002180710592003825,1
8642505516,6.9911694,100.4866303,,3,,100.4866303,6.9911694,13,24,37,29,1,0.00204855319807621,1
8642536918,6.9915964,100.4864879,,3,,100.4864879,6.9915964,20,26,46,28,1,0.0019358121418185628,1
8642543867,6.9857319,100.4660787,,1,,100.4660787,6.9857319,20,23,43,32,4,0.00035876989898097754,4
8642543868,6.9859882,100.4660041,,3,,100.4660041,6.9859882,23,29,52,23,4,0.0006221875747855747,4
8642546242,6.9852643,100.4658561,,3,,100.4658561,6.9852643,17,29,46,21,4,0.0004223416235260332,4
8642547326,6.9865775,100.4711812,,1,,100.4711812,6.9865775,24,18,42,15,3,0.0021920788905392353,3
8642553287,6.996775,100.4849428,,1,,100.4849428,6.996775,19,28,47,28,3,0.0007072302678989691,3
8642553287,6.996775,100.4849428,,1,,100.4849428,6.996775,19,28,47,28,1,0.0007072302678989691,1
8642553288,6.9967338,100.4845771,,3,,100.4845771,6.9967338,22,19,41,22,3,0.0008979244285718082,3
8642553289,6.9959164,100.4836338,,1,,100.4836338,6.9959164,25,27,52,19,2,0.00035325783804253564,2
8642553290,6.9965898,100.48334,,3,,100.48334,6.9965898,30,23,53,23,2,0.0005325072705883068,2
8642587441,7.0039005,100.4899197,,3,,100.4899197,7.0039005,17,24,41,20,2,0.0007611856965130843,2
8642587446,7.0039004,100.4900242,,1,,100.4900242,7.0039004,18,33,51,16,2,0.0008128721880898439,2
8642604213,6.9964915,100.4857381,,1,,100.4857381,6.9964915,21,18,39,18,3,0.00040204727719214933,3
8642604213,6.9964915,100.4857381,,1,,100.4857381,6.9964915,21,18,39,18,1,0.00040204727719214933,1
8642604214,6.9964076,100.4853043,,3,,100.4853043,6.9964076,21,36,57,32,3,0.00019355634302770694,3
8642604214,6.9964076,100.4853043,,3,,100.4853043,6.9964076,21,36,57,32,1,0.00019355634302770694,1
8642638894,7.0009374,100.4865038,,1,,100.4865038,7.0009374,17,25,42,21,3,0.0012841421021756597,3
8642638895,7.0006629,100.4866684,,3,,100.4866684,7.0006629,21,24,45,14,2,0.00127232065827227,2
8642662591,7.0014033,100.4851466,,1,,100.4851466,7.0014033,19,28,47,21,4,0.0005837556898893067,4
8642662592,7.0011557,100.4852521,,3,,100.4852521,7.0011557,23,24,47,25,4,0.0006753826525853656,4
8642692661,6.9924369,100.4737955,,1,,100.4737955,6.9924369,21,26,47,26,5,0.0013138877482202786,5
8642692665,6.9939793,100.4735127,,3,,100.4735127,6.9939793,21,35,56,15,5,0.000329984506728504,5
8642697487,6.9975218,100.4783499,,1,,100.4783499,6.9975218,20,31,51,17,3,0.0005621380297542775,3
8642697501,6.996161,100.4773842,,3,,100.4773842,6.996161,18,19,37,20,1,0.00031375450970419966,1
8642697507,6.9963504,100.4782467,,3,,100.4782467,6.9963504,21,27,48,28,1,0.0005132161157233885,1
8642700034,6.9926516,100.473746,,3,,100.473746,6.9926516,27,19,46,26,5,0.001098406948749538,5
8642704137,7.0016272,100.4901087,,3,,100.4901087,7.0016272,23,34,57,20,1,0.0014100874750078431,1
8642704138,7.0013727,100.4899612,,1,,100.4899612,7.0013727,18,18,36,25,1,0.0012173995314564948,1
8642704194,6.9962858,100.4844419,,1,,100.4844419,6.9962858,13,18,31,13,2,0.0006928259053175916,2
8642704670,6.9931011,100.4755993,,1,,100.4755993,6.9931011,21,28,49,29,4,0.000259558921272066,4
8642704671,6.9935962,100.4762646,,3,,100.4762646,6.9935962,21,29,50,18,3,0.0006796904985864153,3
8642733849,7.002371,100.4820353,,1,,100.4820353,7.002371,25,31,56,27,3,0.00029164957051154854,3
8642733850,7.0021584,100.4821199,,3,,100.4821199,7.0021584,20,25,45,30,3,8.349970046681497e-05,3
8642740884,7.0242831,100.4992309,,1,,100.4992309,7.0242831,19,24,43,29,3,0.00046297826490958934,3
8642766301,7.0278393,100.5007994,,1,,100.5007994,7.0278393,17,23,40,25,3,0.0004571931858155097,3
8642773842,6.9880275,100.4712273,,1,,100.4712273,6.9880275,17,20,37,20,2,0.001085878773113531,2
8642774009,6.9958645,100.4629172,,1,,100.4629172,6.9958645,18,28,46,25,1,0.00038550003605575717,1
8642774009,6.9958645,100.4629172,,1,,100.4629172,6.9958645,18,28,46,25,1,0.00038550003605575717,1
8642774010,6.9960435,100.463363,,3,,100.463363,6.9960435,22,31,53,20,1,0.0004917884243899479,1
8642774010,6.9960435,100.463363,,3,,100.463363,6.9960435,22,31,53,20,1,0.0004917884243899479,1
8642782005,6.9905121,100.47318,,1,,100.47318,6.9905121,18,24,42,28,5,0.0010897282965607988,5
8642782009,6.9906695,100.4739128,,3,,100.4739128,6.9906695,18,32,50,24,5,0.0010982999136921715,5
8642804139,6.9888866,100.4751352,,1,,100.4751352,6.9888866,26,29,55,25,4,0.0003128625063055446,4
8642804442,6.9882312,100.4732812,,1,,100.4732812,6.9882312,23,27,50,25,3,0.00048147297081418337,3
8642804455,6.9889596,100.473133,,3,,100.473133,6.9889596,16,25,41,23,2,0.0006516294103475103,2
8642866006,7.0048921,100.4806081,,3,,100.4806081,7.0048921,19,24,43,32,5,0.0003632958973574925,5
8642879788,6.9960393,100.47652,,3,,100.47652,6.9960393,21,28,49,19,1,0.0006014469373306402,1
8642883736,7.0122437,100.4583343,,3,,100.4583343,7.0122437,21,11,32,26,2,0.0014187907248318626,2
8642883747,7.0121718,100.459038,,3,,100.459038,7.0121718,18,20,38,22,2,0.0009231543399715521,2
8642901994,6.99219,100.4888447,,3,,100.4888447,6.99219,16,28,44,26,1,0.00436381133131851,1
8642916473,7.0044735,100.468987,,1,,100.468987,7.0044735,21,23,44,18,4,0.0002612134105914427,4
8642916477,7.0051874,100.4684076,,3,,100.4684076,7.0051874,23,25,48,21,5,0.0004120686633928278,5
8642918480,6.9986612,100.4894516,,1,,100.4894516,6.9986612,28,23,51,28,4,0.0011586942208246867,4
8642918480,6.9986612,100.4894516,,1,,100.4894516,6.9986612,28,23,51,28,3,0.0011586942208246867,3
8642937272,7.0034439,100.4856992,,1,,100.4856992,7.0034439,20,22,42,29,1,0.0011739390249524719,1
8642938683,7.021645,100.4585592,,1,,100.4585592,7.021645,20,22,42,23,1,0.0007778080301202557,1
8642938686,7.0219918,100.459977,,3,,100.459977,7.0219918,28,15,43,23,1,0.0010051623955439268,1
8642948011,7.007102,100.4660291,,3,,100.4660291,7.007102,15,18,33,16,2,0.0013323244548395824,2
8642954944,6.9947171,100.469626,,1,,100.469626,6.9947171,16,24,40,14,3,0.0008019020269997731,3
8642960061,6.9925727,100.46858,,1,,100.46858,6.9925727,24,24,48,25,1,0.0022557687658972493,1
8642963000,7.0244345,100.4615833,,3,,100.4615833,7.0244345,21,23,44,23,1,0.0011021269016822594,1
8642963001,7.0240819,100.4615951,,3,,100.4615951,7.0240819,20,27,47,25,1,0.0014212574104930753,1
8642974117,7.0126687,100.4657872,,3,,100.4657872,7.0126687,35,26,61,21,5,0.0007462158241388896,5
8642974117,7.0126687,100.4657872,,3,,100.4657872,7.0126687,35,26,61,21,4,0.0007462158241388896,4
8642974128,7.0138687,100.4647948,,3,,100.4647948,7.0138687,25,29,54,32,1,0.0014600328212337795,1
8642974129,7.013051,100.4654867,,1,,100.4654867,7.013051,8,25,33,17,1,0.0010350009252086062,1
8642974130,7.0129609,100.4650888,,3,,100.4650888,7.0129609,25,22,47,22,1,0.0014039454939085178,1
8643000904,7.0171347,100.4652247,,4,,100.4652247,7.0171347,24,25,49,29,4,0.0008051847114706808,4
8643000905,7.0170258,100.4652436,,4,,100.4652436,7.0170258,38,26,64,29,1,0.0007948698716939177,1
8643039739,7.0007537,100.469567,,1,,100.469567,7.0007537,22,19,41,19,4,0.0004965683497977087,4
8643039740,7.0006927,100.4689894,,3,,100.4689894,7.0006927,19,33,52,26,4,0.0008144564610578671,4
8643042269,6.9980303,100.467837,,1,,100.467837,6.9980303,19,17,36,26,5,0.0011625558057930393,5
8643078822,7.0091915,100.4632008,,1,,100.4632008,7.0091915,21,18,39,22,5,0.0007046579441455699,5
8643078823,7.0098074,100.4630899,,3,,100.4630899,7.0098074,20,22,42,20,5,0.001246525986460011,5
8643084306,6.9906944,100.4758005,,1,,100.4758005,6.9906944,24,27,51,27,3,0.00047377660695285264,3
8643108428,7.011449,100.4586102,,1,,100.4586102,7.011449,16,17,33,18,3,0.001243664643773534,3
8643108429,7.0118394,100.458498,,3,,100.458498,7.0118394,21,36,57,27,2,0.0015291992917202083,2
8643109462,7.0220163,100.4621574,,1,,100.4621574,7.0220163,16,37,53,31,3,9.989666449737745e-05,3
8643114367,7.0021216,100.473628,,3,,100.473628,7.0021216,18,15,33,42,3,0.00012786040028650854,3
8643114367,7.0021216,100.473628,,3,,100.473628,7.0021216,18,15,33,42,4,0.00012786040028650854,4
8643118819,6.9914076,100.4757872,,3,,100.4757872,6.9914076,13,25,38,22,1,0.000488898145395801,1
8643137035,6.9880481,100.4739672,,1,,100.4739672,6.9880481,27,21,48,15,2,0.0007347374543693879,2
8643255340,6.9953596,100.4625411,,3,,100.4625411,6.9953596,18,30,48,21,1,0.0009663651675783306,1
8643255340,6.9953596,100.4625411,,3,,100.4625411,6.9953596,18,30,48,21,1,0.0009663651675783306,1
8643255341,6.9951657,100.4617149,,1,,100.4617149,6.9951657,24,28,52,29,1,0.0005283146982308495,1
8643290511,6.9916981,100.4742783,,1,,100.4742783,6.9916981,28,18,46,26,3,0.0012017829975065094,3
8643291815,6.9978508,100.4713174,,3,,100.4713174,6.9978508,25,26,51,20,3,0.0009017221553553709,3
