u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,flood_level_u,flood_level_v,flood_level
2506090779,2506089600,0,243188627,residential,Soi Thongdee 4,False,False,163.83888613355964,,,,,,,,5,1,5
2506090779,2506090575,0,243188696,residential,Thanon Jirnakorn Soi 1,True,False,102.26174845391893,,,,,,,,5,5,5
2506090791,2506090706,0,243188442,residential,Thanon Sakornmongkol 2 Soi 7,False,True,79.22050061656606,,,,,,,,1,1,1
2506090791,4890612503,0,706341245,tertiary,ถนนสาครมงคล,False,False,29.576665023130985,,,,,,,,1,1,1
2506090791,2506091066,0,706341245,tertiary,ถนนสาครมงคล,False,True,39.55669937528893,,,,,,,,1,1,1
2506090909,2506090979,0,243188178,residential,,False,False,138.06842825086392,,,,,,,,4,2,4
2506090909,1110416501,0,451806328,residential,,False,False,58.76215031156898,,,,,,,,4,4,4
2506090909,1110416402,0,451806328,residential,,False,True,54.592351224860366,,,,,,,,4,3,4
2506090932,2506090779,0,243188696,residential,Thanon Jirnakorn Soi 1,True,False,47.12874447589348,,,,,,,,1,5,5
2506090932,2506089545,0,243188644,residential,Soi Thongdee 3,False,True,200.00842650949636,,,,,,,,1,2,2
2506090951,2506091104,0,243188382,unclassified,,False,False,39.10328564861791,,,,,,,,2,2,2
2506090951,2506090627,0,243188382,unclassified,,False,True,48.68056732940174,,,,,,,,2,2,2
2506090951,2506091008,0,700908578,residential,Thanon Rattana Uthit Soi 8,False,False,147.15255984877,,,,,,,,2,2,2
2506090951,2506090996,0,716599758,residential,Thanon Rattana Uthit Soi 7,False,True,239.62898435043297,,,,,,,,2,4,4
2506090979,2506090909,0,243188178,residential,,False,True,138.06842825086392,,,,,,,,2,4,4
2506090979,2507400851,0,243188765,unclassified,Thanon Samchai,False,False,21.59703865995478,,,,,,,,2,2,2
2506090979,1120012989,0,243188765,unclassified,Thanon Samchai,False,True,47.76589179614222,,,,,,,,2,2,2
2506090996,2506090951,0,716599758,residential,Thanon Rattana Uthit Soi 7,False,False,239.62898435043297,,,,,,,,4,2,4
2506091008,2506090951,0,700908578,residential,Thanon Rattana Uthit Soi 8,False,True,147.15255984877,,,,,,,,2,2,2
2506091049,2506090768,0,243188707,tertiary,Thanon Chokesaman 5,False,False,43.60934440311899,,,,,,,,1,1,1
2506091049,2506091180,0,243188707,tertiary,Thanon Chokesaman 5,False,True,50.866862697700824,,,,,,,,1,1,1
2506091049,2506090627,0,243188759,residential,Thanon Chokesaman 5 Soi 11,False,False,367.84863857588226,,,,,,,,1,2,2
2506091066,2506090791,0,706341245,tertiary,ถนนสาครมงคล,False,False,39.55669937528893,,,,,,,,1,1,1
2506091066,2506091198,0,706341245,tertiary,ถนนสาครมงคล,False,True,54.69387466961993,,,,,,,,1,1,1
2506091066,2506091198,1,"[700908560, 700908561, 243188018]",residential,"['Thanon Sakornmongkol 2 Soi 11', 'Thanon Sakornmongkol 2 Soi 9']",False,False,338.3945983991615,,,,,,,,1,1,1
2506091066,4890612863,0,"[243188568, 497502795]",residential,Soi 4 Sakornmongkol,False,True,196.4748924587436,,,,,,,,1,2,2
2506091104,2506091140,0,243188382,unclassified,,False,False,10.145733586152632,,,,,,,,2,2,2
2506091104,2506090951,0,243188382,unclassified,,False,True,39.10328564861791,,,,,,,,2,2,2
2506091104,12517716093,0,1352854046,residential,Thanon Rattana Uthit Soi 9,False,False,265.84881786954986,,,,,,,,2,4,4
2506091129,8634525189,0,"[243188525, 716599757]",residential,,False,True,105.07406159195077,,,,,,,,2,3,3
2506091140,2506091104,0,243188382,unclassified,,False,True,10.145733586152632,,,,,,,,2,2,2
2506091140,2506091253,0,243188382,unclassified,,False,False,38.79502755792021,,,,,,,,2,2,2
2506091140,2506091180,0,"[243188240, 243188462]",residential,"['Thanon Chokesaman 5 Soi 12', 'Thanon Rattana Uthit Soi 8/1']",False,True,378.204430247269,,,,,,,,2,1,2
2506091180,2506091400,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.75328561688722,,,,,,,,1,1,1
2506091180,2506091140,0,"[243188240, 243188462]",residential,"['Thanon Chokesaman 5 Soi 12', 'Thanon Rattana Uthit Soi 8/1']",False,False,378.204430247269,,,,,,,,1,2,2
2506091180,2506091049,0,243188707,tertiary,Thanon Chokesaman 5,False,False,50.866862697700824,,,,,,,,1,1,1
2506091198,2506091066,0,706341245,tertiary,ถนนสาครมงคล,False,False,54.69387466961993,,,,,,,,1,1,1
2506091198,2506091066,1,"[700908560, 700908561, 243188018]",residential,"['Thanon Sakornmongkol 2 Soi 11', 'Thanon Sakornmongkol 2 Soi 9']",False,True,338.3945983991616,,,,,,,,1,1,1
2506091198,2506091424,0,706341245,tertiary,ถนนสาครมงคล,False,True,48.472280267518514,,,,,,,,1,3,3
2506091198,2506091259,0,700908562,residential,Thanon Rajuthit Soi 25/1,False,False,168.67825084661538,,,,,,,,1,2,2
2506091210,8634498204,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,66.16912386639217,,,,,,,,2,2,2
2506091210,2506091253,0,243188767,residential,Thanon Rattana Uthit Soi 11,False,False,708.5417815024496,,,,,,,,2,2,2
2506091253,2506091478,0,243188382,unclassified,,False,False,45.991147515208006,,,,,,,,2,2,2
2506091253,2506091140,0,243188382,unclassified,,False,True,38.79502755792021,,,,,,,,2,2,2
2506091253,2506091210,0,243188767,residential,Thanon Rattana Uthit Soi 11,False,True,708.5417815024496,,,,,,,,2,2,2
2506091259,2506091484,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,50.42546571961794,,,,,,,,2,3,3
2506091259,2506091198,0,700908562,residential,Thanon Rajuthit Soi 25/1,False,True,168.67825084661538,,,,,,,,2,1,2
2506091313,2507400883,0,243188149,residential,,False,True,70.20706031637998,,,,,,,,4,4,4
2506091313,2935421242,0,290007154,unclassified,Thanon Samchai,False,True,48.86761638619403,,,,,,,,4,2,4
2506091313,2507400889,0,700908617,residential,,False,True,58.55897763530436,,,,,,,,4,2,4
2506091313,809537378,0,290007154,unclassified,Thanon Samchai,False,False,202.0113384342911,,,,,,,,4,1,4
2506091323,2506091424,0,243188731,residential,,False,False,132.32475623747408,,,,,,,,1,3,3
2506091400,2506091180,0,243188707,tertiary,Thanon Chokesaman 5,False,False,48.75328561688722,,,,,,,,1,1,1
2506091400,4900465398,0,243188707,tertiary,Thanon Chokesaman 5,False,True,66.3690400914024,,,,,,,,1,1,1
2506091400,2506091253,0,700908577,residential,Thanon Chokesaman 5 Soi 13,True,False,363.8522870090653,,,,,,,,1,2,2
2506091424,2506091198,0,706341245,tertiary,ถนนสาครมงคล,False,False,48.472280267518514,,,,,,,,3,1,3
2506091424,2506091323,0,243188731,residential,,False,True,132.32475623747408,,,,,,,,3,1,3
2506091424,2506091484,0,700908559,residential,Thanon Somboonpradit,False,False,153.86602104161372,,,,,,,,3,3,3
2506091424,1108909747,0,706341245,tertiary,ถนนสาครมงคล,False,True,46.87546673459808,,,,,,,,3,1,3
2506091462,2506091210,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,55.042214655367424,,,,,,,,3,2,3
2506091462,2506091478,0,243188773,residential,Thanon Rattana Uthit Soi 12,False,True,723.4200707551647,,,,,,,,3,2,3
2506091478,2506091253,0,243188382,unclassified,,False,True,45.991147515208006,,,,,,,,2,2,2
2506091478,2506091732,0,243188382,unclassified,,False,False,44.79847926511861,,,,,,,,2,2,2
2506091478,2506091462,0,243188773,residential,Thanon Rattana Uthit Soi 12,False,False,723.4200707551646,,,,,,,,2,3,3
2506091478,2506091606,0,700908576,residential,Thanon Rattana Uthit Soi 10,False,True,309.38298517699695,,,,,,,,2,4,4
2506091484,2506091676,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,40.90808889280268,,,,,,,,3,3,3
2506091484,2506091424,0,700908559,residential,Thanon Somboonpradit,False,True,153.86602104161372,,,,,,,,3,3,3
2506091606,2506091478,0,700908576,residential,Thanon Rattana Uthit Soi 10,False,False,309.38298517699695,,,,,,,,4,2,4
2506091627,2506091627,0,"[243188571, 243188019]",residential,,False,False,195.29176899706528,,,,,,,,5,5,5
2506091627,2506091627,1,"[243188019, 243188571]",residential,,False,True,195.2917689970653,,,,,,,,5,5,5
2506091627,8634706647,0,931333288,residential,,False,True,62.47451850096702,,,,,,,,5,1,5
2506091676,1108909747,0,243188193,residential,Thanon Rajuthit Soi  29,False,False,148.36149877697613,,,,,,,,3,1,3
2506091676,2506092032,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,41.10990238813508,,,,,,,,3,4,4
2506091732,2506092132,0,243188382,unclassified,,False,False,47.471089192108046,,,,,,,,2,2,2
2506091732,1115560979,0,243188022,residential,Thanon Rattana Uthit Soi 13,False,True,726.3056389248461,,,,,,,,2,3,3
2506091732,2506091478,0,243188382,unclassified,,False,True,44.79847926511861,,,,,,,,2,2,2
2506091732,2506091938,0,700908575,residential,Thanon Chokesaman 5 Soi 14,True,False,355.6019098674977,,,,,,,,2,1,2
2506091938,8643000904,0,932359438,residential,,True,False,13.94513003391162,,,,,,,,1,4,4
2506091993,2506092032,0,243188580,residential,Thanon Rajuthit Soi 31,False,False,150.19988409002696,,,,,,,,1,4,4
2506091993,1108909747,0,706341245,tertiary,ถนนสาครมงคล,False,False,41.865270479019614,,,,,,,,1,1,1
2506091993,8634724032,0,706341245,tertiary,ถนนสาครมงคล,False,True,16.48220097865964,,,,,,,,1,1,1
2506092032,2506091993,0,243188580,residential,Thanon Rajuthit Soi 31,False,True,150.19988409002696,,,,,,,,4,1,4
2506092032,2506092823,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,107.72024942723336,,,,,,,,4,4,4
2506092132,13437630804,0,243188382,unclassified,,False,False,43.92333401731849,,,,,,,,2,2,2
2506092132,2506091732,0,243188382,unclassified,,False,True,47.471089192108046,,,,,,,,2,2,2
2506092132,1115561024,0,700908574,residential,Thanon Rattana Uthit Soi 14,False,False,720.1674689463782,,,,,,,,2,4,4
2506092132,2506092231,0,"[706325361, 243188764]",residential,Thanon Chokesaman 5 Soi 15,False,True,366.7840108252532,,,,,,,,2,4,4
2506092168,2506092173,0,243188504,residential,,False,False,34.980208275891755,,,,,,,,5,5,5
2506092168,4900465715,0,"[498671527, 243188575]","['residential', 'tertiary']",,False,True,470.4213498640303,,,,,,,,5,1,5
2506092168,8643000905,0,"[932359440, 932359441, 932359439]",residential,อุโมงค์กัลยาณมิตร,True,False,84.90917120829411,,2,,,,,yes,5,1,5
2506092173,2052529358,0,243188504,residential,,False,False,50.98159435772749,,,,,,,,5,5,5
2506092173,2506092168,0,243188504,residential,,False,True,34.980208275891755,,,,,,,,5,5,5
2506092173,4900465715,0,"[498671643, 243188118]",residential,,False,"[False, True]",434.26645072393654,,,,,,,,5,1,5
2506092231,8643000904,0,243188707,tertiary,Thanon Chokesaman 5,False,False,32.70621453617808,,,,,,,,4,4,4
2506092231,2506092511,0,243188707,tertiary,Thanon Chokesaman 5,False,True,39.59624227665697,,,,,,,,4,4,4
2506092231,2506092132,0,"[706325361, 243188764]",residential,Thanon Chokesaman 5 Soi 15,False,False,366.7840108252532,,,,,,,,4,2,4
2506092271,8634724024,0,243188316,residential,,False,True,50.36837929424275,,,,,,,,1,1,1
2506092271,1421020850,0,706341245,tertiary,ถนนสาครมงคล,False,True,43.42559733761684,,,,,,,,1,1,1
2506092271,8634724032,0,706341245,tertiary,ถนนสาครมงคล,False,False,25.036016375672283,,,,,,,,1,1,1
2506092289,2506092511,0,706325360,residential,Thanon Chokesaman 5 Soi 16,False,False,261.3434350604084,,,,,,,,2,4,4
2506092313,4900465393,0,96713677,unclassified,ถนนนิพัทธ์สงเคราะห์ 1 ซอย 7,False,False,81.96552436416485,,,,,,,,4,4,4
2506092313,985092815,0,96713677,unclassified,ถนนนิพัทธ์สงเคราะห์ 1 ซอย 7,False,True,233.93526467606983,,,,,,,,4,3,4
2506092313,2506093835,0,"[1460457481, 243188669]",residential,Thanon Vareepitak,False,False,191.44180236445408,,,,,,,,4,4,4
2506092371,13437630804,0,700908573,residential,Thanon Rattana Uthit Soi 15/1,False,True,88.70174174770901,,,,,,,,2,2,2
2506092381,13437630804,0,243188382,unclassified,,False,True,1.884665722986105,,,,,,,,2,2,2
2506092381,13437630804,1,700908573,residential,Thanon Rattana Uthit Soi 15/1,False,False,1.884665722986105,,,,,,,,2,2,2
2506092381,2506092702,0,243188382,unclassified,,False,False,43.04311451764758,,,,,,,,2,5,5
2506092381,1115560973,0,243188760,residential,Thanon Rattana Uthit Soi 15,False,True,714.4221529399794,,,,,,,,2,4,4
2506092468,13388560707,0,243188206,residential,,False,False,26.868298837475677,,,,,,,,5,5,5
2506092511,2506092231,0,243188707,tertiary,Thanon Chokesaman 5,False,False,39.59624227665697,,,,,,,,4,4,4
2506092511,2506092813,0,243188707,tertiary,Thanon Chokesaman 5,False,True,40.17016404752873,,,,,,,,4,4,4
2506092511,2506092289,0,706325360,residential,Thanon Chokesaman 5 Soi 16,False,True,261.3434350604084,,,,,,,,4,2,4
2506092529,8524097355,0,84842972,tertiary,ถนนรัถการ,False,True,1.6307545448711565,,2,,,,,,5,5,5
2506092529,13388560707,0,243188206,residential,,False,True,30.833709698217007,,,,,,,,5,5,5
2506092529,2506093411,0,84842972,tertiary,ถนนรัถการ,False,False,117.12698551638024,,2,,,,,,5,4,5
2506092538,1421020850,0,243188137,residential,,False,True,83.82940987365673,,,,,,,,1,1,1
2506092651,1115560973,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,46.7805853540108,,,,,,,,4,4,4
2506092651,2506092749,0,243188197,residential,Thanon Rajuthit Soi 28,False,False,135.2792315319672,,,,,,,,4,5,5
2506092702,2506092991,0,243188382,unclassified,,False,False,44.00386989205434,,,,,,,,5,5,5
2506092702,2506092381,0,243188382,unclassified,,False,True,43.04311451764758,,,,,,,,5,2,5
2506092702,2506092784,0,700908572,residential,Thanon Rattana Uthit Soi 16,False,False,264.5213694425373,,,,,,,,5,1,5
2506092749,2506092651,0,243188197,residential,Thanon Rajuthit Soi 28,False,True,135.2792315319672,,,,,,,,5,4,5
2506092784,2506092702,0,700908572,residential,Thanon Rattana Uthit Soi 16,False,True,264.52136944253726,,,,,,,,1,5,5
2506092806,2506092651,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,18.758873584568523,,,,,,,,4,4,4
2506092806,2506092823,0,243188228,tertiary,,False,False,7.69798928650084,,,,,,,,4,4,4
2506092813,2506092511,0,243188707,tertiary,Thanon Chokesaman 5,False,False,40.17016404752873,,,,,,,,4,4,4
2506092813,2506093133,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.27282086183566,,,,,,,,4,1,4
2506092813,6636891346,0,243188719,residential,Thanon Chokesaman 5 Soi 17,False,False,259.30052502006174,,,,,,,,4,2,4
2506092823,2506092806,0,243188228,tertiary,,False,True,7.69798928650084,,,,,,,,4,4,4
2506092823,2506093175,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,49.37044355022142,,,,,,,,4,3,4
2506092890,2506093218,0,243188698,residential,,False,True,41.944771326603366,,,,,,,,3,3,3
2506092910,2506093340,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,False,15.876206105316257,,,,,,,,4,4,4
2506092942,2506093133,0,706325358,residential,Thanon Chokesaman 5 Soi 18,False,False,248.9602199002507,,,,,,,,1,1,1
2506092950,985092815,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,False,67.375517776989,,,,,,,,3,3,3
2506092950,2507401369,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,True,75.85557143523073,,,,,,,,3,4,4
2506092950,2506092971,0,243188246,residential,,False,True,90.8360650356012,,,,,,,,3,3,3
2506092950,2507401381,0,243314314,residential,Thanon Nipatsongkaew 1 Soi 6,False,False,242.37255469009492,,,,,,,,3,2,3
2506092971,2506094095,0,243188520,residential,,False,False,122.09915129380788,,,,,,,,3,2,3
2506092971,2506093218,0,243188520,residential,,False,True,77.53658839771896,,,,,,,,3,3,3
2506092971,2506092950,0,243188246,residential,,False,False,90.8360650356012,,,,,,,,3,3,3
2506092981,2506092806,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,30.44593601413261,,,,,,,,3,4,4
2506092981,2506092991,0,243188770,residential,Thanon Rattana Uthit Soi 17,False,False,703.24619893467,,,,,,,,3,5,5
2506092991,2506092702,0,243188382,unclassified,,False,True,44.00386989205434,,,,,,,,5,5,5
2506092991,2506093364,0,243188382,unclassified,,False,False,43.23743517546935,,,,,,,,5,5,5
2506092991,2506092981,0,243188770,residential,Thanon Rattana Uthit Soi 17,False,True,703.24619893467,,,,,,,,5,3,5
2506092991,2506093012,0,700908571,residential,Thanon Rattana Uthit Soi 17/1,False,False,99.56492874678352,,,,,,,,5,1,5
2506093012,2506092991,0,700908571,residential,Thanon Rattana Uthit Soi 17/1,False,True,99.56492874678354,,,,,,,,1,5,5
2506093133,2506092813,0,243188707,tertiary,Thanon Chokesaman 5,False,False,48.27282086183566,,,,,,,,1,4,4
2506093133,2506093541,0,243188707,tertiary,Thanon Chokesaman 5,False,True,48.49937795872628,,,,,,,,1,1,1
2506093133,2506092942,0,706325358,residential,Thanon Chokesaman 5 Soi 18,False,True,248.9602199002507,,,,,,,,1,1,1
2506093175,1108909596,0,243188089,residential,Soi 5 Sakornmongkol,False,True,160.0434125055759,,,,,,,,3,3,3
2506093175,2506093665,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,64.77872615796576,,,,,,,,3,3,3
2506093218,2506092971,0,243188520,residential,,False,False,77.53658839771896,,,,,,,,3,3,3
2506093218,2506092890,0,243188698,residential,,False,False,41.944771326603366,,,,,,,,3,3,3
2506093218,2506093457,0,243188698,residential,,False,True,26.98432622923853,,,,,,,,3,3,3
2506093282,2506093285,0,243188218,residential,,False,False,140.78844214260565,,,,,,,,2,3,3
2506093285,2506093282,0,243188218,residential,,False,True,140.78844214260565,,,,,,,,3,2,3
2506093285,1108909596,0,706341245,tertiary,ถนนสาครมงคล,False,False,18.007009447476214,,,,,,,,3,3,3
2506093285,2506093626,0,706341245,tertiary,ถนนสาครมงคล,False,True,44.96056306560531,,,,,,,,3,3,3
2506093340,2506093411,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,False,70.47374192059091,,,,,,,,4,4,4
2506093340,2506092910,0,243188543,residential,Thanon Rattakarn Soi 1/1,False,True,15.876206105316257,,,,,,,,4,4,4
2506093340,8935262474,0,965866612,residential,,False,False,67.94240829333391,,,,,,,,4,4,4
2506093364,2506093720,0,243188382,unclassified,,False,False,45.69135285993842,,,,,,,,5,5,5
2506093364,1115561016,0,243188006,residential,Thanon Rattana Uthit Soi 18,False,True,696.4836239752309,,,,,,,,5,3,5
2506093364,2506092991,0,243188382,unclassified,,False,True,43.23743517546935,,,,,,,,5,5,5
2506093364,2506093541,0,700908570,residential,Thanon Ratana Soi 18,False,False,344.5856659834915,,,,,,,,5,1,5
