y,x,highway,street_count,is_shelter,shelter_names,pop_male,pop_female,pop_total,households,junction,flood_level_20251121_0600,flood_distance_20251121_0600_m,flood_level_20251124_2200,flood_distance_20251124_2200_m
6.9950214,100.4640715,,3,False,,1,1,2,0,,0,186.38347358886142,1,186.38347358886142
6.994897000000001,100.4616985,,1,False,,1,1,2,1,,0,75.88085097027566,1,75.88085097027566
6.9977159,100.4621847,,3,False,,4,2,6,1,,0,24.866188690882066,3,24.866188690882066
6.997220199999998,100.4633336,,1,False,,0,1,1,1,,0,48.4885516982341,2,48.4885516982341
6.996969300000001,100.4654488,,4,False,,5,1,6,1,,0,96.45119381047486,1,96.45119381047486
6.997227600000001,100.4653395,,3,False,,0,0,0,2,,0,85.05652921712807,1,85.05652921712807
6.997857599999999,100.47110980000001,,3,False,,1,0,1,2,,0,76.86072933632735,4,76.86072933632735
6.9979262,100.4710975,,4,False,,0,1,1,3,,0,75.23107420480288,4,75.23107420480288
6.997917599999998,100.4701355,traffic_signals,4,False,,1,1,2,0,,0,31.065562317140152,4,31.065562317140152
6.999653499999999,100.4707878,,3,False,,1,0,1,3,,0,51.653274784928264,1,51.653274784928264
6.99791,100.4716972,,4,False,,1,0,1,0,,0,105.21311520731297,2,105.21311520731297
6.996951999999999,100.4700806,,3,False,,0,1,1,3,,0,39.87041591070746,5,39.87041591070746
6.9969263999999995,100.4655823,,3,False,,0,0,0,1,,0,111.72937544090095,1,111.72937544090095
7.0009155000000005,100.4706,,4,False,,0,1,1,2,,0,118.26200113837041,4,118.26200113837041
6.9980825,100.4739637,,4,False,,0,2,2,2,,0,29.896273088079507,3,29.896273088079507
6.9978389,100.471708,,4,False,,2,1,3,1,,0,112.7458795629386,2,112.7458795629386
6.996523699999999,100.4709702,,3,False,,0,1,1,3,,0,87.0070860351466,5,87.0070860351466
6.996116699999998,100.47088440000002,,3,False,,1,3,4,1,,0,93.07669465201033,3,93.07669465201033
6.996899500000001,100.4654687,,3,False,,0,1,1,1,,0,99.91198856552678,1,99.91198856552678
7.000816800000001,100.4698855,,3,False,,0,2,2,0,,0,58.39021168307528,4,58.39021168307528
7.001881799999999,100.4704629,,4,False,,1,0,1,2,,0,99.70303638408086,2,99.70303638408086
6.9990602,100.4737837,,4,False,,0,0,0,1,,0,126.50996361093006,3,126.50996361093006
6.998023999999999,100.4739691,,3,False,,1,0,1,1,,0,26.961118054579856,3,26.961118054579856
6.998173,100.4749856,traffic_signals,4,False,,0,0,0,1,,0,79.62174962645501,3,79.62174962645501
6.9978508,100.4713174,,3,False,,1,2,3,2,,0,99.7143723414204,3,99.7143723414204
6.997466299999999,100.4718087,,3,False,,0,0,0,1,,0,132.15960777757797,1,132.15960777757797
6.9961996,100.4711003,,3,False,,2,0,2,0,,0,114.89645157631631,3,114.89645157631631
6.9969459,100.471983,,4,False,,1,0,1,2,,0,128.70030849653975,2,128.70030849653975
6.9948387,100.4718464,,3,False,,1,0,1,1,,0,137.2453603477213,5,137.2453603477213
6.9995826,100.4700287,,4,False,,1,1,2,1,,0,101.56048524651844,2,101.56048524651844
7.0024449,100.4703896,,3,False,,1,0,1,0,,0,97.64315253656375,2,97.64315253656375
7.0019786999999996,100.4711756,,4,False,,0,1,1,3,,0,128.65453628651417,2,128.65453628651417
