Id,lon,lat,depth
4717,100.437083333,6.997916666333331,0.5
4718,100.4387499996667,6.997916666333331,2.5
4719,100.444583333,6.997916666333331,2.0
4720,100.4537499996667,6.997916666333331,1.5
4721,100.4554166663333,6.997916666333331,2.0
4723,100.462083333,6.997916666333331,1.5
4724,100.464583333,6.997916666333331,2.5
4725,100.464583333,6.997916666333331,1.0
4726,100.4704166663333,6.997916666333331,2.0
4727,100.4729166663333,6.997916666333331,0.5
4728,100.4737499996667,6.997916666333331,1.5
4729,100.477083333,6.997916666333331,1.0
4730,100.4787499996667,6.997916666333331,1.5
4731,100.479583333,6.997916666333331,1.0
4732,100.4804166663333,6.997916666333331,2.5
4733,100.4804166663333,6.997916666333331,1.5
4734,100.487083333,6.997916666333331,2.5
4748,100.4329166663333,6.997083332999997,0.5
4749,100.4379166663333,6.997083332999997,1.0
4750,100.444583333,6.997083332999997,0.5
4751,100.444583333,6.997083332999997,1.5
4752,100.452083333,6.997083332999997,1.0
4755,100.4587499996667,6.997083332999997,1.5
4756,100.4629166663333,6.997083332999997,1.0
4757,100.464583333,6.997083332999997,0.5
4758,100.467083333,6.997083332999997,1.5
4759,100.4704166663333,6.997083332999997,2.5
4760,100.4762499996667,6.997083332999997,0.5
4761,100.477083333,6.997083332999997,1.5
4762,100.479583333,6.997083332999997,2.5
4763,100.482083333,6.997083332999997,1.0
4764,100.4829166663333,6.997083332999997,0.5
4765,100.4837499996667,6.997083332999997,1.5
4766,100.4879166663333,6.997083332999997,1.5
4778,100.4329166663333,6.997083332999997,0.5
4779,100.4479166663333,6.996249999666665,2.5
4780,100.4479166663333,6.996249999666665,1.5
4783,100.4629166663333,6.996249999666665,0.5
4784,100.4679166663333,6.996249999666665,2.5
4785,100.4729166663333,6.996249999666665,1.0
4786,100.4737499996667,6.996249999666665,2.0
4787,100.477083333,6.996249999666665,0.5
4788,100.4787499996667,6.996249999666665,0.5
4789,100.479583333,6.996249999666665,1.5
4790,100.482083333,6.996249999666665,1.5
4791,100.4837499996667,6.996249999666665,1.0
4792,100.4854166663333,6.996249999666665,1.5
4802,100.432083333,6.995416666333331,0.5
4803,100.4462499996667,6.995416666333331,1.0
4804,100.4479166663333,6.995416666333331,0.5
4809,100.4612499996667,6.995416666333331,0.5
4810,100.4629166663333,6.996249999666665,0.5
4811,100.4704166663333,6.995416666333331,1.5
4812,100.4737499996667,6.995416666333331,1.0
4813,100.4754166663333,6.995416666333331,2.5
4814,100.4762499996667,6.995416666333331,1.0
4815,100.477083333,6.995416666333331,1.5
4816,100.4779166663333,6.995416666333331,1.0
4817,100.4787499996667,6.995416666333331,2.5
4818,100.479583333,6.995416666333331,1.0
4819,100.4804166663333,6.995416666333331,2.0
4820,100.4812499996667,6.995416666333331,1.5
4821,100.482083333,6.995416666333331,1.0
4822,100.482083333,6.995416666333331,0.5
4823,100.4854166663333,6.996249999666665,0.5
4829,100.432083333,6.994583332999998,2.0
4830,100.434583333,6.997916666333331,0.5
4831,100.4387499996667,6.997916666333331,0.5
4832,100.4479166663333,6.994583332999998,1.5
4838,100.4704166663333,6.994583332999998,1.5
4839,100.4787499996667,6.994583332999998,2.0
4840,100.4812499996667,6.995416666333331,0.5
4847,100.4304166663333,6.993749999666664,0.5
4854,100.4729166663333,6.993749999666664,0.5
4855,100.4737499996667,6.993749999666664,2.5
4856,100.474583333,6.993749999666664,1.0
4857,100.4779166663333,6.993749999666664,1.0
4858,100.4787499996667,6.993749999666664,1.5
4864,100.4304166663333,6.993749999666664,0.5
4871,100.4712499996667,6.993749999666664,2.5
4872,100.4754166663333,6.992916666333331,2.0
4873,100.4762499996667,6.992916666333331,1.5
4874,100.4779166663333,6.992916666333331,2.0
4875,100.4787499996667,6.992916666333331,1.5
4888,100.4729166663333,6.993749999666664,1.5
4889,100.4754166663333,6.992083332999997,1.5
4890,100.4762499996667,6.992083332999997,2.5
4891,100.477083333,6.992083332999997,1.5
4892,100.482083333,6.992083332999997,0.5
